domain_id	rank	domain	https_url	rank_bucket	split	split_key_sha256	split_seed
domain0096	291	harvard.edu	https://harvard.edu/	top_1_1000	train	888a042ceae0d1af38d89bb9e5fe36696433c75642910f498919b4e94b2cd096	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0191	557	noaa.gov	https://noaa.gov/	top_1_1000	train	88e563cd53ee401bd89e38630c859aa11def6ae3d7dc8ccc09f24396aeb543ad	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0216	612	surveymonkey.com	https://surveymonkey.com/	top_1_1000	train	8973b6b91c190439ac18d38cc58b619c4c2be194c32e776f2c1a9082499d04fe	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0020	64	msn.com	https://msn.com/	top_1_1000	train	899462a7bda3725831c24adc0bfdfb71126bb2a2020b098a7e4b1e6da2e7a58a	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0355	1011	statcounter.com	https://statcounter.com/	rank_1001_100000	train	8a1e4f44bb9d59155b2e5cd6c806895f77473039d5f0fbbddbe7229d2d16f8ed	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0405	1132	usps.com	https://usps.com/	rank_1001_100000	train	8b6eff24e875ed67355f9910d8d2ecd0fc5adaae4238e459ab26500e2c212b83	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0226	624	sagepub.com	https://sagepub.com/	top_1_1000	train	8bdaef18649de13672d163399272e384bfddaf50a1b642488a0f7fe24e74cfa3	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0255	692	linode.com	https://linode.com/	top_1_1000	train	8c495ebb7ded042ed93eda520e7226e4ed47a4bf2b0b1e1a55a34694b9940758	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0238	652	service.gov.uk	https://service.gov.uk/	top_1_1000	train	8d1cd81b03bacb965146f659353aa057d18f375837c7eb68baf4338f99b24842	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0047	142	kaspersky.com	https://kaspersky.com/	top_1_1000	train	8d399c3a01756de6346745f2876862c36304f4403d725df304c04701911583d8	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0406	1138	he.net	https://he.net/	rank_1001_100000	train	8d4f126113c8a1bd60e5d7c2a9223e495e409d5e6608024b1441390982bde1c5	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0459	100018	ivao.aero	https://ivao.aero/	rank_100001_1000000	train	8f2d6ae1fbf432caab99dbdb486bcf981d0d57de5d876d74f6c474e18cd5cf94	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0168	474	arxiv.org	https://arxiv.org/	top_1_1000	train	9006118b07698d45069d71d8eee156649c85b3eeb87a8a1974e699a78e2588a6	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0140	399	163.com	https://163.com/	top_1_1000	train	90389e9a30e82ac8fcbcd485a2a881e08470acdad2ac562dc19d1aac936e23ee	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0289	781	networkadvertising.org	https://networkadvertising.org/	top_1_1000	train	9075d8dfc6e4271d79e0ca06b1d94c1e2cbb739038c478a2e7ae3f9b76b3d0d3	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0142	401	vivoglobal.com	https://vivoglobal.com/	top_1_1000	train	9151713f28dfd6781c7fc6e87fbfb9ed89e82aabe9eabe748c1c8a79adc4c5b4	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0346	941	webmd.com	https://webmd.com/	top_1_1000	train	919730191d702fcc3a6e98236abc2630b75d39d93c10ef747c322c4ad9adba15	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0451	100001	budapestopenaccessinitiative.org	https://budapestopenaccessinitiative.org/	rank_100001_1000000	train	91bbd9c46db78b0d2515be780ad8839673712928727a63c60b40ff7da0d5a6aa	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0410	1143	alipay.com	https://alipay.com/	rank_1001_100000	train	923e59013db3e00d9cf57094cc1236847f8094e79a2051a9a373279eaabb50f2	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0014	43	gandi.net	https://gandi.net/	top_1_1000	train	927c5c4cd94aee72699f562b2254793f06c2a61d815c837bf472157133f0a7b1	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0107	314	triplinkintl.com	https://triplinkintl.com/	top_1_1000	train	9303c2b0d25ea876052c4a98bef0230d1ea4b6e131d181736e48742f458c9e4c	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0388	1096	jimdo.com	https://jimdo.com/	rank_1001_100000	train	93f4b3a93e3bc37c6bd4f681f5d97b9c6a0da5ae6dd9eb86a3ffda1c5b25d10f	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0411	1149	meethue.com	https://meethue.com/	rank_1001_100000	train	970d028082676191f6fc0aa35feebf20edad03ae182322ae848803b0e6510606	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0397	1115	gsmarena.com	https://gsmarena.com/	rank_1001_100000	train	9727d0fd7980bd292d3d2adf695df1c7aca6ca6ece72081e549211eb1ff422f3	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0403	1129	fortune.com	https://fortune.com/	rank_1001_100000	train	976aa54bffeda42a2b83c57eb000aaab63b08457b35da7a77b1b19c19962b6d2	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0377	1070	adblockplus.org	https://adblockplus.org/	rank_1001_100000	train	99d46c1d6107093c4a42e87288792eec798c2872537e864f54709ece8063a960	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0464	100034	packet-pushers.com	https://packet-pushers.com/	rank_100001_1000000	train	9a0a666837bdf1254c7afc49b6a9ca12fe3369de8bdf1527080781e7fb21ac86	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0473	100051	hro.nl	https://hro.nl/	rank_100001_1000000	train	9c1ccdfc2be6be342340fec8954f2b8f18659b60522348a5ead96e454f445b08	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0463	100033	alditalk.de	https://alditalk.de/	rank_100001_1000000	train	a3b01849aaa8173b36904d900bbaa4e149ea87d3079eb17396afb5fa7c27bfcd	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0484	100076	salzburgerland.com	https://salzburgerland.com/	rank_100001_1000000	train	a504846951bf818490aebadf72bf989fcfcaf92dc002fcc38ced7de44e89c14e	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0371	1054	netcraze.io	https://netcraze.io/	rank_1001_100000	train	a738e03881056dbac93c96aac9ab1932ea07d0872edc0e3ed60293d2e1e0cd09	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0432	1193	aftonbladet.se	https://aftonbladet.se/	rank_1001_100000	train	ac44a8ca9ad03e7eb1e4270d3cbb324fb4bc744af7d14cdbfa34f9e33323bd86	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0449	1224	xhamster1.desi	https://xhamster1.desi/	rank_1001_100000	train	bb4ec9ae074cc0f99d7bf1d642447db0b3b2561b6b228d5efeb854688fd68e1c	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0083	266	ibm.com	https://ibm.com/	top_1_1000	validation	953dc1296a2d075c869a77150cbdcc4f5b343dbb660df8dc2aa9006ed5e361e2	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0066	213	adsafeprotected.com	https://adsafeprotected.com/	top_1_1000	validation	95e1b22da6aa75b052e209d316195e4660a66e1abbc7478f0859a8b882062e9f	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0262	710	amazon.it	https://amazon.it/	top_1_1000	validation	95e9d7baa32104a1ec71a549ea959369cfdd06f33ae55298a64166711b54887f	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0048	151	reg.ru	https://reg.ru/	top_1_1000	validation	96f53314bdd7e6cb2a9a09c533d31846f2ab8ae3b7d24a5857c1b1c186e5643d	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0068	217	mit.edu	https://mit.edu/	top_1_1000	validation	97214a27b9e824e3e78e07886a2ef8f0ab7123676159d0bbe64b040a7d6eb752	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0249	678	optimizely.com	https://optimizely.com/	top_1_1000	validation	97b75d2cce52ab36223d8cf3cc04c2be09dcf0d753b6483fa559dd6726a73718	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0102	303	mzstatic.com	https://mzstatic.com/	top_1_1000	validation	97e2a47971aea4788d2ec2b5f6a4f6c89e072e1c9891bf6a4ccd05e573d8773b	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0344	934	playrix.com	https://playrix.com/	top_1_1000	validation	98eb9b1ac37dda7f0de58b69203c9a9e34b23151601280f3133ccbecc0be6e0f	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0117	351	att.com	https://att.com/	top_1_1000	validation	991fe4783d6c1c3e245c6f0580d321261dc2c8338708776253ded3d2b43aa1cc	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0073	238	stripe.com	https://stripe.com/	top_1_1000	validation	99304f862c324186e691ff7b255fd59d4669c673fcc9e5969419b7d9adbbebbb	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0246	671	primevideo.com	https://primevideo.com/	top_1_1000	validation	9997ba55216ae048a7ecc672124e3bc042ce60a354e9c347aad0c9d68d5537f1	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0326	886	bankofamerica.com	https://bankofamerica.com/	top_1_1000	validation	99e073b7cfb9fc062fc2d93fabd731ccbda49e75b313d7ad9d55ced3bcb7bd46	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0243	665	cbsnews.com	https://cbsnews.com/	top_1_1000	validation	99f8b614e8fbad7e19e833e8f2b213a65e96336a6696c8b84e82adf3ab784493	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0336	917	epa.gov	https://epa.gov/	top_1_1000	validation	9b333e19906d12c6774acec715897bc24268258efafe59d6e4965fd779eb0ea8	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0219	615	anthropic.com	https://anthropic.com/	top_1_1000	validation	9bb73e086c424aa888dd3f9469d5114842edccf56e66f3edea16da6610926817	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0300	808	washington.edu	https://washington.edu/	top_1_1000	validation	9c8f1b6b1b81a40df9f6786d25d3bca56bb61274eff4f5af63256c85cadfddfb	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0189	554	fast.com	https://fast.com/	top_1_1000	validation	9cfb200f8cd51a89ed7329b62b5016b28f4f60899e081da692c719778a6e7ac0	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0004	9	apple.com	https://apple.com/	top_1_1000	validation	9d5a9ca97fe15e08ee8543ab9245cc4a739dde5bd615a7698a34038d0630bc78	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0065	211	t-online.de	https://t-online.de/	top_1_1000	validation	9dd6fd231f102c4edd26da279e923f5ce6dc348e6e23c8e8171084f88269821f	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0084	267	duckdns.org	https://duckdns.org/	top_1_1000	validation	9e1ccd19dae2b8e11d64cca77d9b982b402ee8c7e9c20fcabf2a3bbd0861a34f	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0053	174	shopify.com	https://shopify.com/	top_1_1000	validation	a00aae646a5d0e151bc2a8a1e1950b5f4d5ebbc3e981e12fabe98877f05002e1	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0231	631	braze.com	https://braze.com/	top_1_1000	validation	a0b6121fe7c178d99d838245f1fe3f2d3a49af2fadf96376e18aeac912f20045	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0015	44	sharepoint.com	https://sharepoint.com/	top_1_1000	validation	a259b18897f4a1906a5b0435df7584fb83556c1bc0ad4d59fa9962e7e23e6cb8	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0328	888	qualtrics.com	https://qualtrics.com/	top_1_1000	validation	a3917f0cc43346e4bc084737ac73f58d545f6e61f0a4f2eec60d010f6101a724	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0094	287	hp.com	https://hp.com/	top_1_1000	validation	a47f4f6cfe2b4f91fc8c2d21c0218568c1038a3c182d0a8d2935ca94c3e18fc5	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0200	576	teamviewer.com	https://teamviewer.com/	top_1_1000	validation	a490cf6e9d098de4bdad7e203cf08f9d0697d81b176e7a4a15f141e9d51ae367	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0309	823	theverge.com	https://theverge.com/	top_1_1000	validation	a495c5241a730f3113916eaa24473ac7878da92ea65b70edec786f6933cef7e2	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0266	723	magnit.ru	https://magnit.ru/	top_1_1000	validation	a4e06f28883ec68ff153d481fc996b3216134706298d4efbaaf0171b7819c0b0	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0258	702	kick.com	https://kick.com/	top_1_1000	validation	a4f98c77398634e36215a5e4fb4c92a1752c1d43f89b5de7078f26c83ba02c3a	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0103	305	avast.com	https://avast.com/	top_1_1000	validation	a5ebfeb933a09507e66e973dc77bae0a0e664daae90d220240068150f7e49756	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0295	798	ameblo.jp	https://ameblo.jp/	top_1_1000	validation	a790f5d6f1ba1a2f5de722f99a4a0cc9735a2dcba16dbae01b839ede6a02d81b	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0341	925	internetwarriors.net	https://internetwarriors.net/	top_1_1000	validation	aaa7c32671f57dc7b4f97b433ada9428dfa0bd3c4e683f3f874317b042b54ea3	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0486	100079	aegir.sexy	https://aegir.sexy/	rank_100001_1000000	validation	ab9d904006152446fe8192641dbdd7f6aa8db2875b36f2c53ee939749ba351f4	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0054	176	mts.ru	https://mts.ru/	top_1_1000	validation	ad6e04e8066ea220746367cacf4e551934d420aba644b868e045500e14dfb42e	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0214	606	klaviyo.com	https://klaviyo.com/	top_1_1000	validation	ada3c2cca3b8721fa36ea44e7fab1fb44287c097eadc5487186b73fd65ae99c8	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0028	96	nginx.com	https://nginx.com/	top_1_1000	validation	ae8aa8548f33bbf6e8f92684649257abe780b793ab8596347f97ea11366a0823	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0452	100002	vipservice.ru	https://vipservice.ru/	rank_100001_1000000	validation	b4c62687268de7390b12c8dd560815a868ce1b735f2cde8dc06360ddb55fa1ec	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0472	100050	projectzomboid.com	https://projectzomboid.com/	rank_100001_1000000	validation	b731079ae474d6dd1af68d457676a3e5fd5690e799eeedccd05356bce44f7c9a	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0478	100065	credify.tech	https://credify.tech/	rank_100001_1000000	validation	b7cc2e7e17f2cae120a9117e36268e923aa99e59ef2f9915917a3345708322cc	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0475	100061	visionspecialists.org	https://visionspecialists.org/	rank_100001_1000000	validation	ba70f7da3bb9d06f424ecd4b8ba6cd1f7951f98352e640b038af4fbcd02b4faf	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0362	1027	giphy.com	https://giphy.com/	rank_1001_100000	validation	bc7359aa7e5a076f349ea0bd8c3a2c19c914b4f8c95ed06f98e594e6bd2e4a88	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0372	1060	marca.com	https://marca.com/	rank_1001_100000	validation	bdf719a49d907a4fc12894023369b11764ea0fdfc2c7a017d3f56e3a82d04681	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0368	1045	bidmachine.io	https://bidmachine.io/	rank_1001_100000	validation	c1852019fd2c592baf1487db300def66c41ba6b5a1d43b7b9361214f20214104	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0359	1021	nextcloud.com	https://nextcloud.com/	rank_1001_100000	validation	ca880f2817f2c0c45ce1b75231aaabd0b7fee3f10174ce75299b6f86ed4a105f	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0360	1022	zhihu.com	https://zhihu.com/	rank_1001_100000	validation	cbf179086dea2abe92bf679f2b76c56031f0bdda61be9db6fcc2018e831eed01	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0407	1140	lanacion.com.ar	https://lanacion.com.ar/	rank_1001_100000	validation	cc8b890e80c3d4242f71772aeafd50a0ac72d250550dc904f7dbb0028f1f6ae5	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0358	1019	kontur.ru	https://kontur.ru/	rank_1001_100000	validation	cd2a560406b18aa39701d8336058fe440427e80a049cbc0c08bfefd3107a7a3b	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0366	1037	amazon.com.mx	https://amazon.com.mx/	rank_1001_100000	validation	cf835efb76aae2f97bee11ec3e0a34a3a3d85493977d5a53239fd35a03525b78	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0419	1167	wetter.com	https://wetter.com/	rank_1001_100000	validation	cfb3805ec421efb4ee339db97f19fb43d3fbb66356d4c15ab2fb2fa18f1a63c6	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0365	1032	interia.pl	https://interia.pl/	rank_1001_100000	validation	d0190ddbfe4fc7129817f216a916fb40457cdd789ee021b6be7ea073aa634da0	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0239	655	nike.com	https://nike.com/	top_1_1000	test	ae981e282218e78ac141eada6e56470d962ccf98a051d0edee4a0c7f708e1126	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0143	402	aliexpress.com	https://aliexpress.com/	top_1_1000	test	aeb88cf2aae9e1e055d7750487b66da4f8db6b9c5056d0fd5b2163112d86be4a	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0159	452	go.com	https://go.com/	top_1_1000	test	afbe0ab01c1c8d873615be564e545aa3a27395d09a3dfef82150097a7bbf11d6	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0042	122	github.io	https://github.io/	top_1_1000	test	b15677930e02e268a8cdeb3c7a5daa146b2ab418179e36082c730414837b0695	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0027	95	mozilla.org	https://mozilla.org/	top_1_1000	test	b20afe9c21448f0dcf4cf2afbc3fd14655aa9df882b23bd7c00ec6b19fc383f5	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0184	537	okta.com	https://okta.com/	top_1_1000	test	b281cc7ef1a96163f2b2352b8a534c2511b07433b4e36501abe3a653919f50c3	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0153	441	wp.com	https://wp.com/	top_1_1000	test	b2a28dd2399ef134bdc3312eb4b50b1d8e98a9e9977fbcec5674d498ad49feae	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0187	545	squarespace.com	https://squarespace.com/	top_1_1000	test	b2d294658fcc17421401307daa9f823775d9fdf0440265c3da19d307aed48c58	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0008	21	office.com	https://office.com/	top_1_1000	test	b31128e1cc57aab58fb14cc14f60e8ec2f2f2297430003854a577a232716cb2d	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0044	124	f5.com	https://f5.com/	top_1_1000	test	b3313f76646ddf1e9941381a65b6af4f871d59fd25a8a22fad079b5dd02163b6	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0347	942	lowes.com	https://lowes.com/	top_1_1000	test	b38875cd09192e86df05a9c7bc4b85dcd3befd363d872984b890fbadf1c0c5dd	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0236	641	ovh.net	https://ovh.net/	top_1_1000	test	b43ec92277773088c69dce4405067588bffce28a4367a8268a4c126239a220f8	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0158	450	yahoo.co.jp	https://yahoo.co.jp/	top_1_1000	test	b4c381ede412066dba9bcb3dd849ef4b5a5e6c7e8c62429f7f54ebf7ddd98f14	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0135	386	live-video.net	https://live-video.net/	top_1_1000	test	b5484572725ba224e80c438c2c1dee5c894a6e3d3556615ad5cb7f2eb3382cc2	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0018	49	cloud.microsoft	https://cloud.microsoft/	top_1_1000	test	b61b833a2feb663fdd2033cd07bbbdd6554b76cda90595a7481879ebeff3d8b9	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0335	910	thenai.org	https://thenai.org/	top_1_1000	test	b657cca5df32d7828bc07f1f4fcc21d879177025e359592ec3f40983627928fe	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0163	459	cnbc.com	https://cnbc.com/	top_1_1000	test	b6b807fe8f65965ba3a3f9f7c3a2af547754b64b2cefcc7d57880e43055e662e	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0138	391	nasa.gov	https://nasa.gov/	top_1_1000	test	b7049d9761c5a8a57d765851e995d117a34b82fe1885cbbda4837305496bf312	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0269	733	abovedomains.com	https://abovedomains.com/	top_1_1000	test	b734555e9b218133955d5d6c9142d359ffb6cde8b9520dad7111fe1c80fd1fba	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0120	359	media.net	https://media.net/	top_1_1000	test	b75af4ddea9f4ea38085b8011e9a9f97f337f1a18425a741b0af3cf877b786a3	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0192	558	cookielaw.org	https://cookielaw.org/	top_1_1000	test	b7a819ae2cf31e111856041db842296cf103254772f64fe84a3f9ea3636111f7	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0067	216	pages.dev	https://pages.dev/	top_1_1000	test	b88a1f79e644d3dadb44016b6cc4ed5b97660de72b80d0eb8009d71fc24668ec	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0240	656	stackadapt.com	https://stackadapt.com/	top_1_1000	test	bb1a75f47c07e5d2881c828b00ea9dc274e17b61e2bba65d3336d9c1579918b4	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0162	456	speedtest.net	https://speedtest.net/	top_1_1000	test	bb43a8b7bd71d112ecb58991e2e85a4039b6df783e58adbf690b75a3f43f105f	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0195	566	360yield.com	https://360yield.com/	top_1_1000	test	bbdb781c50584c04518a3e7c26b2d33ee93673ff2f6637645cc5a16ca8851e96	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0075	246	cisco.com	https://cisco.com/	top_1_1000	test	bda2a8af99a23a9a739ac4cfad333208d9342e53910575f97770f00f77d25187	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0263	711	wps.com	https://wps.com/	top_1_1000	test	be044c409e54c42463c3bde4842533e06722ed903c12bacbb7e756fb0ba8dccb	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0498	100102	msoms-anime.net	https://msoms-anime.net/	rank_100001_1000000	test	be561915583d0bf212bf814963198340609832680dbca5ea7f004c16170ed526	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0462	100031	acs-cis.ru	https://acs-cis.ru/	rank_100001_1000000	test	be8b94980495d438f4985b357e389494386b34cda7a25ea10fca06d643a14187	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0457	100016	peoplestrong.com	https://peoplestrong.com/	rank_100001_1000000	test	bed1b6eff98cbb7622951b643e1c7bed28e2bc7022b515867f6068a1bba9fab6	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0343	929	agora.io	https://agora.io/	top_1_1000	test	bf1381bc09781cd2cc7a1f5a6803c864099320c3e806f2eb6e153b464595b606	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0170	485	adriver.ru	https://adriver.ru/	top_1_1000	test	c0552b5ec020b48f6684c24c226780a92513087decf131990141260442dc9fce	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0080	259	scorecardresearch.com	https://scorecardresearch.com/	top_1_1000	test	c087a74006db6db907c918bf1a0bfb22da66456e97e716ac4d414d43a7d62011	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0316	844	myspace.com	https://myspace.com/	top_1_1000	test	c0d61734725edafe7a6055ca938dc30b4cbed54beeafdb23bab657594646ca3a	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0052	173	vk.ru	https://vk.ru/	top_1_1000	test	c13731b33aba4a60d7f16b3a5df0a6b00967fecff6f27d26f0dc41f48d858e5b	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0032	103	sentry.io	https://sentry.io/	top_1_1000	test	c1d94681ad1d2db4f8350ebaa9f48bebf6d22789972ac44d129b820c5883a98e	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0188	546	cloudflareinsights.com	https://cloudflareinsights.com/	top_1_1000	test	c2943b24cba4bb5aedc795e06b262c7b503ff518c75af4f617109956f12cd5fe	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0070	227	nist.gov	https://nist.gov/	top_1_1000	test	c41d0bffb64bb614f24086b98c5878740a5d04e76a0374786614f6362fd2b9cd	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0479	100067	safaribookings.com	https://safaribookings.com/	rank_100001_1000000	test	c421f3b670fa4c24baf28ca49045c296fd84f333be4f02322dc91bfccb5837e1	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0097	292	debian.org	https://debian.org/	top_1_1000	test	c4b260d1af447c17baa8f269596e81fb90e17cb50132377f0463e2e0cf8b2a77	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0282	761	airbnb.com	https://airbnb.com/	top_1_1000	test	c5951169d9ca6c7090bf2d38d4ccf441c172418c9060498e7c43f1bb1f5ca128	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0100	301	alibaba.com	https://alibaba.com/	top_1_1000	test	c6ffbf6a387897f97ac4c1012e3a77068bb459b52171d400d41d083b1d3b15e2	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0213	603	imgsmail.ru	https://imgsmail.ru/	top_1_1000	test	c8ce82d01b425db1ad3fdc0c96a1de436be7fc533d34f8a086e4676aade807b0	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0145	409	casalemedia.com	https://casalemedia.com/	top_1_1000	test	c9790ca31af0b20342cc2d20a460c2f5f0d266007548b079cde0ccba705f877b	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0078	252	who.int	https://who.int/	top_1_1000	test	cbf55d02d8f01d025b9a5031694a2ddc2cc060fbba4a58d101b5d0ad0e3e525c	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0312	839	me.com	https://me.com/	top_1_1000	test	cc6e8e5b51dba1044b3dc79fe44c90b4fa2c2e2cf7b3560ead2acc346128c09d	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0490	100088	vat-search.com	https://vat-search.com/	rank_100001_1000000	test	cc8d3058273f4c462a4e6e6dfb5eebb981712a445e6cd4621571d71bb41c5249	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0012	29	bing.com	https://bing.com/	top_1_1000	test	cd3d0211c4b9b4b4376bc371f6ac3cc2d29f6f03cdcaf9b46a1f5ebc32d9e995	proxytraffic-realistic-v1-formal-t0-domain-split-v2
domain0253	688	hihonorcloud.com	https://hihonorcloud.com/	top_1_1000	test	ce15aa9353bd4a4ee5a693ed562844dd1201387d775e7a7b691d1d61b7ad7790	proxytraffic-realistic-v1-formal-t0-domain-split-v2
