sequence_id	quartet_index	mode_position	seed	split	intensity	pair_group_id	mode_order	plan_sha256
404	100	4	seed034	train	medium	seed034_medium	trojan	45d2232d5a17697f44f91406c061f94215bae5b3c5e4e21ac6611a43abf97f9b
405	101	1	seed034	train	heavy	seed034_heavy	vless	47b80d05b527f7951ddf8fc70e9d031163fda4c70d3f7b77c74ba1e0dec3c4fc
406	101	2	seed034	train	heavy	seed034_heavy	shadowsocks	47b80d05b527f7951ddf8fc70e9d031163fda4c70d3f7b77c74ba1e0dec3c4fc
407	101	3	seed034	train	heavy	seed034_heavy	trojan	47b80d05b527f7951ddf8fc70e9d031163fda4c70d3f7b77c74ba1e0dec3c4fc
408	101	4	seed034	train	heavy	seed034_heavy	direct	47b80d05b527f7951ddf8fc70e9d031163fda4c70d3f7b77c74ba1e0dec3c4fc
409	102	1	seed035	train	light	seed035_light	shadowsocks	2e001979b0c17a3e793129e91a4688bd62e438b80ba8775fcc209adfb6da71f5
410	102	2	seed035	train	light	seed035_light	trojan	2e001979b0c17a3e793129e91a4688bd62e438b80ba8775fcc209adfb6da71f5
411	102	3	seed035	train	light	seed035_light	direct	2e001979b0c17a3e793129e91a4688bd62e438b80ba8775fcc209adfb6da71f5
412	102	4	seed035	train	light	seed035_light	vless	2e001979b0c17a3e793129e91a4688bd62e438b80ba8775fcc209adfb6da71f5
413	103	1	seed035	train	medium	seed035_medium	trojan	d843e9524d44fbe63ebc767f04fabcf6479984c4defdf10273b5e7da170ba306
414	103	2	seed035	train	medium	seed035_medium	direct	d843e9524d44fbe63ebc767f04fabcf6479984c4defdf10273b5e7da170ba306
415	103	3	seed035	train	medium	seed035_medium	vless	d843e9524d44fbe63ebc767f04fabcf6479984c4defdf10273b5e7da170ba306
416	103	4	seed035	train	medium	seed035_medium	shadowsocks	d843e9524d44fbe63ebc767f04fabcf6479984c4defdf10273b5e7da170ba306
417	104	1	seed035	train	heavy	seed035_heavy	direct	7ce8197a784fc9a2fb3d89035978c5d4cb82a26adf77b755e01e870da4a9cf42
418	104	2	seed035	train	heavy	seed035_heavy	vless	7ce8197a784fc9a2fb3d89035978c5d4cb82a26adf77b755e01e870da4a9cf42
419	104	3	seed035	train	heavy	seed035_heavy	shadowsocks	7ce8197a784fc9a2fb3d89035978c5d4cb82a26adf77b755e01e870da4a9cf42
420	104	4	seed035	train	heavy	seed035_heavy	trojan	7ce8197a784fc9a2fb3d89035978c5d4cb82a26adf77b755e01e870da4a9cf42
421	105	1	seed036	train	light	seed036_light	vless	428a980ed8d19123354c8a0220d50fd910ad25bee13419c9cb8773d1ae82ceb2
422	105	2	seed036	train	light	seed036_light	shadowsocks	428a980ed8d19123354c8a0220d50fd910ad25bee13419c9cb8773d1ae82ceb2
423	105	3	seed036	train	light	seed036_light	trojan	428a980ed8d19123354c8a0220d50fd910ad25bee13419c9cb8773d1ae82ceb2
424	105	4	seed036	train	light	seed036_light	direct	428a980ed8d19123354c8a0220d50fd910ad25bee13419c9cb8773d1ae82ceb2
425	106	1	seed036	train	medium	seed036_medium	shadowsocks	d1e9d49f893052231c296728fde03e3efecfecefc50e4aee819cb7366280ab08
426	106	2	seed036	train	medium	seed036_medium	trojan	d1e9d49f893052231c296728fde03e3efecfecefc50e4aee819cb7366280ab08
427	106	3	seed036	train	medium	seed036_medium	direct	d1e9d49f893052231c296728fde03e3efecfecefc50e4aee819cb7366280ab08
428	106	4	seed036	train	medium	seed036_medium	vless	d1e9d49f893052231c296728fde03e3efecfecefc50e4aee819cb7366280ab08
429	107	1	seed036	train	heavy	seed036_heavy	trojan	a54f65d920f572156e699c71fb702d36892ad6c0c8696aa301bfa429c3e85a41
430	107	2	seed036	train	heavy	seed036_heavy	direct	a54f65d920f572156e699c71fb702d36892ad6c0c8696aa301bfa429c3e85a41
431	107	3	seed036	train	heavy	seed036_heavy	vless	a54f65d920f572156e699c71fb702d36892ad6c0c8696aa301bfa429c3e85a41
432	107	4	seed036	train	heavy	seed036_heavy	shadowsocks	a54f65d920f572156e699c71fb702d36892ad6c0c8696aa301bfa429c3e85a41
433	108	1	seed037	train	light	seed037_light	direct	d6e5f93bc22f6f2f303e0adc5a9a23336f8bf0dbc332995631fc4580532b7b42
434	108	2	seed037	train	light	seed037_light	vless	d6e5f93bc22f6f2f303e0adc5a9a23336f8bf0dbc332995631fc4580532b7b42
435	108	3	seed037	train	light	seed037_light	shadowsocks	d6e5f93bc22f6f2f303e0adc5a9a23336f8bf0dbc332995631fc4580532b7b42
436	108	4	seed037	train	light	seed037_light	trojan	d6e5f93bc22f6f2f303e0adc5a9a23336f8bf0dbc332995631fc4580532b7b42
437	109	1	seed037	train	medium	seed037_medium	vless	aeb0547d9e82e4fa2d3e96215abfb0f06642f0504035aecf45b75a0ce0e8ef61
438	109	2	seed037	train	medium	seed037_medium	shadowsocks	aeb0547d9e82e4fa2d3e96215abfb0f06642f0504035aecf45b75a0ce0e8ef61
439	109	3	seed037	train	medium	seed037_medium	trojan	aeb0547d9e82e4fa2d3e96215abfb0f06642f0504035aecf45b75a0ce0e8ef61
440	109	4	seed037	train	medium	seed037_medium	direct	aeb0547d9e82e4fa2d3e96215abfb0f06642f0504035aecf45b75a0ce0e8ef61
441	110	1	seed037	train	heavy	seed037_heavy	shadowsocks	2560cfecee540b5949b4f69c44ff0a21a8e8bdaab39111b1da9e61348b29e45a
442	110	2	seed037	train	heavy	seed037_heavy	trojan	2560cfecee540b5949b4f69c44ff0a21a8e8bdaab39111b1da9e61348b29e45a
443	110	3	seed037	train	heavy	seed037_heavy	direct	2560cfecee540b5949b4f69c44ff0a21a8e8bdaab39111b1da9e61348b29e45a
444	110	4	seed037	train	heavy	seed037_heavy	vless	2560cfecee540b5949b4f69c44ff0a21a8e8bdaab39111b1da9e61348b29e45a
445	111	1	seed038	train	light	seed038_light	trojan	44d0867411d3343a844d72316ed1d7136e7ed70df42dc3c4744587b035c7223b
446	111	2	seed038	train	light	seed038_light	direct	44d0867411d3343a844d72316ed1d7136e7ed70df42dc3c4744587b035c7223b
447	111	3	seed038	train	light	seed038_light	vless	44d0867411d3343a844d72316ed1d7136e7ed70df42dc3c4744587b035c7223b
448	111	4	seed038	train	light	seed038_light	shadowsocks	44d0867411d3343a844d72316ed1d7136e7ed70df42dc3c4744587b035c7223b
449	112	1	seed038	train	medium	seed038_medium	direct	13b65c8354d78888910dc2fb67aec5a3c86c2324d29c6ef7e2811015666d9fe1
450	112	2	seed038	train	medium	seed038_medium	vless	13b65c8354d78888910dc2fb67aec5a3c86c2324d29c6ef7e2811015666d9fe1
451	112	3	seed038	train	medium	seed038_medium	shadowsocks	13b65c8354d78888910dc2fb67aec5a3c86c2324d29c6ef7e2811015666d9fe1
452	112	4	seed038	train	medium	seed038_medium	trojan	13b65c8354d78888910dc2fb67aec5a3c86c2324d29c6ef7e2811015666d9fe1
453	113	1	seed038	train	heavy	seed038_heavy	vless	cb9a0b8ca9eec4dc67f4b89a80b09c5e8880d605a068c41d340af7d5af358c62
454	113	2	seed038	train	heavy	seed038_heavy	shadowsocks	cb9a0b8ca9eec4dc67f4b89a80b09c5e8880d605a068c41d340af7d5af358c62
455	113	3	seed038	train	heavy	seed038_heavy	trojan	cb9a0b8ca9eec4dc67f4b89a80b09c5e8880d605a068c41d340af7d5af358c62
456	113	4	seed038	train	heavy	seed038_heavy	direct	cb9a0b8ca9eec4dc67f4b89a80b09c5e8880d605a068c41d340af7d5af358c62
457	114	1	seed039	train	light	seed039_light	shadowsocks	4c1588a1f6c38f3c8a2246bf6928b2a9600b794ecca0e2e3521b7071fa846dc5
458	114	2	seed039	train	light	seed039_light	trojan	4c1588a1f6c38f3c8a2246bf6928b2a9600b794ecca0e2e3521b7071fa846dc5
459	114	3	seed039	train	light	seed039_light	direct	4c1588a1f6c38f3c8a2246bf6928b2a9600b794ecca0e2e3521b7071fa846dc5
460	114	4	seed039	train	light	seed039_light	vless	4c1588a1f6c38f3c8a2246bf6928b2a9600b794ecca0e2e3521b7071fa846dc5
461	115	1	seed039	train	medium	seed039_medium	trojan	74bbd72a4886aae46ff0c9a26c520a3a53fb267eac85d37376dcb5defac92a4c
462	115	2	seed039	train	medium	seed039_medium	direct	74bbd72a4886aae46ff0c9a26c520a3a53fb267eac85d37376dcb5defac92a4c
463	115	3	seed039	train	medium	seed039_medium	vless	74bbd72a4886aae46ff0c9a26c520a3a53fb267eac85d37376dcb5defac92a4c
464	115	4	seed039	train	medium	seed039_medium	shadowsocks	74bbd72a4886aae46ff0c9a26c520a3a53fb267eac85d37376dcb5defac92a4c
465	116	1	seed039	train	heavy	seed039_heavy	direct	89fee1e68071359581f643ad0569a786f3b425a85a2e746041a5fba115d62a84
466	116	2	seed039	train	heavy	seed039_heavy	vless	89fee1e68071359581f643ad0569a786f3b425a85a2e746041a5fba115d62a84
467	116	3	seed039	train	heavy	seed039_heavy	shadowsocks	89fee1e68071359581f643ad0569a786f3b425a85a2e746041a5fba115d62a84
468	116	4	seed039	train	heavy	seed039_heavy	trojan	89fee1e68071359581f643ad0569a786f3b425a85a2e746041a5fba115d62a84
469	117	1	seed040	train	light	seed040_light	vless	1c266db77767e60568dc46c3f8b802ae5565f18b9a2c5f55209b2595deba37b3
470	117	2	seed040	train	light	seed040_light	shadowsocks	1c266db77767e60568dc46c3f8b802ae5565f18b9a2c5f55209b2595deba37b3
471	117	3	seed040	train	light	seed040_light	trojan	1c266db77767e60568dc46c3f8b802ae5565f18b9a2c5f55209b2595deba37b3
472	117	4	seed040	train	light	seed040_light	direct	1c266db77767e60568dc46c3f8b802ae5565f18b9a2c5f55209b2595deba37b3
473	118	1	seed040	train	medium	seed040_medium	shadowsocks	0fe2c94fd87d069f319db0de1e4a608d3b9b5bf702b8715959605605c31a1f57
474	118	2	seed040	train	medium	seed040_medium	trojan	0fe2c94fd87d069f319db0de1e4a608d3b9b5bf702b8715959605605c31a1f57
475	118	3	seed040	train	medium	seed040_medium	direct	0fe2c94fd87d069f319db0de1e4a608d3b9b5bf702b8715959605605c31a1f57
476	118	4	seed040	train	medium	seed040_medium	vless	0fe2c94fd87d069f319db0de1e4a608d3b9b5bf702b8715959605605c31a1f57
477	119	1	seed040	train	heavy	seed040_heavy	trojan	a06faebacc3f56e977f74c3c57cc2edec08e3e8664ca7be9f02bd71711bc166f
478	119	2	seed040	train	heavy	seed040_heavy	direct	a06faebacc3f56e977f74c3c57cc2edec08e3e8664ca7be9f02bd71711bc166f
479	119	3	seed040	train	heavy	seed040_heavy	vless	a06faebacc3f56e977f74c3c57cc2edec08e3e8664ca7be9f02bd71711bc166f
480	119	4	seed040	train	heavy	seed040_heavy	shadowsocks	a06faebacc3f56e977f74c3c57cc2edec08e3e8664ca7be9f02bd71711bc166f
481	120	1	seed041	train	light	seed041_light	direct	77508b853ca391eedcc2afb75afe8dda6c861652cba6cc1324d616b3223b20b5
482	120	2	seed041	train	light	seed041_light	vless	77508b853ca391eedcc2afb75afe8dda6c861652cba6cc1324d616b3223b20b5
483	120	3	seed041	train	light	seed041_light	shadowsocks	77508b853ca391eedcc2afb75afe8dda6c861652cba6cc1324d616b3223b20b5
484	120	4	seed041	train	light	seed041_light	trojan	77508b853ca391eedcc2afb75afe8dda6c861652cba6cc1324d616b3223b20b5
485	121	1	seed041	train	medium	seed041_medium	vless	69770c059ec5b44098328cb973ff5b60006b2089fc916cba7da1ca6e061362e1
486	121	2	seed041	train	medium	seed041_medium	shadowsocks	69770c059ec5b44098328cb973ff5b60006b2089fc916cba7da1ca6e061362e1
487	121	3	seed041	train	medium	seed041_medium	trojan	69770c059ec5b44098328cb973ff5b60006b2089fc916cba7da1ca6e061362e1
488	121	4	seed041	train	medium	seed041_medium	direct	69770c059ec5b44098328cb973ff5b60006b2089fc916cba7da1ca6e061362e1
489	122	1	seed041	train	heavy	seed041_heavy	shadowsocks	f8ffc3d9e3d47e9f5af4a02114d65e01b10b6ca3b87abf8827c810ec4547d4c2
490	122	2	seed041	train	heavy	seed041_heavy	trojan	f8ffc3d9e3d47e9f5af4a02114d65e01b10b6ca3b87abf8827c810ec4547d4c2
491	122	3	seed041	train	heavy	seed041_heavy	direct	f8ffc3d9e3d47e9f5af4a02114d65e01b10b6ca3b87abf8827c810ec4547d4c2
492	122	4	seed041	train	heavy	seed041_heavy	vless	f8ffc3d9e3d47e9f5af4a02114d65e01b10b6ca3b87abf8827c810ec4547d4c2
493	123	1	seed042	train	light	seed042_light	trojan	7715fbc3919aef0306f447aecc94b7aecc28371b5a0a13b74f2d50e2eb0709b2
494	123	2	seed042	train	light	seed042_light	direct	7715fbc3919aef0306f447aecc94b7aecc28371b5a0a13b74f2d50e2eb0709b2
495	123	3	seed042	train	light	seed042_light	vless	7715fbc3919aef0306f447aecc94b7aecc28371b5a0a13b74f2d50e2eb0709b2
496	123	4	seed042	train	light	seed042_light	shadowsocks	7715fbc3919aef0306f447aecc94b7aecc28371b5a0a13b74f2d50e2eb0709b2
497	124	1	seed042	train	medium	seed042_medium	direct	573407ef1311e0aa3f1611a96faf194c1fe4b37b5f1802fa89c0673c88e08896
498	124	2	seed042	train	medium	seed042_medium	vless	573407ef1311e0aa3f1611a96faf194c1fe4b37b5f1802fa89c0673c88e08896
499	124	3	seed042	train	medium	seed042_medium	shadowsocks	573407ef1311e0aa3f1611a96faf194c1fe4b37b5f1802fa89c0673c88e08896
500	124	4	seed042	train	medium	seed042_medium	trojan	573407ef1311e0aa3f1611a96faf194c1fe4b37b5f1802fa89c0673c88e08896
501	125	1	seed042	train	heavy	seed042_heavy	vless	17fe351ee342e88342c9526fc23f1910c40afe5f4fd8b72754c947e3aeda4390
502	125	2	seed042	train	heavy	seed042_heavy	shadowsocks	17fe351ee342e88342c9526fc23f1910c40afe5f4fd8b72754c947e3aeda4390
503	125	3	seed042	train	heavy	seed042_heavy	trojan	17fe351ee342e88342c9526fc23f1910c40afe5f4fd8b72754c947e3aeda4390
504	125	4	seed042	train	heavy	seed042_heavy	direct	17fe351ee342e88342c9526fc23f1910c40afe5f4fd8b72754c947e3aeda4390
505	126	1	seed043	train	light	seed043_light	shadowsocks	3e83a17d3cf986c31eaf07701d871057db549b95d0d99d8362c7e0de626d0d63
506	126	2	seed043	train	light	seed043_light	trojan	3e83a17d3cf986c31eaf07701d871057db549b95d0d99d8362c7e0de626d0d63
507	126	3	seed043	train	light	seed043_light	direct	3e83a17d3cf986c31eaf07701d871057db549b95d0d99d8362c7e0de626d0d63
508	126	4	seed043	train	light	seed043_light	vless	3e83a17d3cf986c31eaf07701d871057db549b95d0d99d8362c7e0de626d0d63
509	127	1	seed043	train	medium	seed043_medium	trojan	5800986e6b14eff477285b0d4a14fed0ef75dc45fe896db0d86dd5818cfc3322
510	127	2	seed043	train	medium	seed043_medium	direct	5800986e6b14eff477285b0d4a14fed0ef75dc45fe896db0d86dd5818cfc3322
511	127	3	seed043	train	medium	seed043_medium	vless	5800986e6b14eff477285b0d4a14fed0ef75dc45fe896db0d86dd5818cfc3322
512	127	4	seed043	train	medium	seed043_medium	shadowsocks	5800986e6b14eff477285b0d4a14fed0ef75dc45fe896db0d86dd5818cfc3322
513	128	1	seed043	train	heavy	seed043_heavy	direct	02153c295e0337107805fe53690f3cbf6bbf3ab73c4945b15ef5182e519e56fe
514	128	2	seed043	train	heavy	seed043_heavy	vless	02153c295e0337107805fe53690f3cbf6bbf3ab73c4945b15ef5182e519e56fe
515	128	3	seed043	train	heavy	seed043_heavy	shadowsocks	02153c295e0337107805fe53690f3cbf6bbf3ab73c4945b15ef5182e519e56fe
516	128	4	seed043	train	heavy	seed043_heavy	trojan	02153c295e0337107805fe53690f3cbf6bbf3ab73c4945b15ef5182e519e56fe
517	129	1	seed044	train	light	seed044_light	vless	148378e32cea0a7406a802ff5c634c0a5891285d5d524e4f6d593979a5a18e72
518	129	2	seed044	train	light	seed044_light	shadowsocks	148378e32cea0a7406a802ff5c634c0a5891285d5d524e4f6d593979a5a18e72
519	129	3	seed044	train	light	seed044_light	trojan	148378e32cea0a7406a802ff5c634c0a5891285d5d524e4f6d593979a5a18e72
520	129	4	seed044	train	light	seed044_light	direct	148378e32cea0a7406a802ff5c634c0a5891285d5d524e4f6d593979a5a18e72
521	130	1	seed044	train	medium	seed044_medium	shadowsocks	312e87422897139758e2dddfdd853106b0470b0aa9f52f4bb2db6dd8ab861a2f
522	130	2	seed044	train	medium	seed044_medium	trojan	312e87422897139758e2dddfdd853106b0470b0aa9f52f4bb2db6dd8ab861a2f
523	130	3	seed044	train	medium	seed044_medium	direct	312e87422897139758e2dddfdd853106b0470b0aa9f52f4bb2db6dd8ab861a2f
524	130	4	seed044	train	medium	seed044_medium	vless	312e87422897139758e2dddfdd853106b0470b0aa9f52f4bb2db6dd8ab861a2f
525	131	1	seed044	train	heavy	seed044_heavy	trojan	5d3ed4d2d08e7e0fd5ae6133e746af40697866cf3922a42f6eb58e6853256743
526	131	2	seed044	train	heavy	seed044_heavy	direct	5d3ed4d2d08e7e0fd5ae6133e746af40697866cf3922a42f6eb58e6853256743
527	131	3	seed044	train	heavy	seed044_heavy	vless	5d3ed4d2d08e7e0fd5ae6133e746af40697866cf3922a42f6eb58e6853256743
528	131	4	seed044	train	heavy	seed044_heavy	shadowsocks	5d3ed4d2d08e7e0fd5ae6133e746af40697866cf3922a42f6eb58e6853256743
529	132	1	seed045	train	light	seed045_light	direct	fe6caea043b4cf990100b0d4f6cf1f2c3613d8d7b6740f7b015f07057efa5ece
530	132	2	seed045	train	light	seed045_light	vless	fe6caea043b4cf990100b0d4f6cf1f2c3613d8d7b6740f7b015f07057efa5ece
531	132	3	seed045	train	light	seed045_light	shadowsocks	fe6caea043b4cf990100b0d4f6cf1f2c3613d8d7b6740f7b015f07057efa5ece
532	132	4	seed045	train	light	seed045_light	trojan	fe6caea043b4cf990100b0d4f6cf1f2c3613d8d7b6740f7b015f07057efa5ece
533	133	1	seed045	train	medium	seed045_medium	vless	a1623588b2952adbc079f3565a3756d3b4ce4b38ff3c1009c52f71e956bd454a
534	133	2	seed045	train	medium	seed045_medium	shadowsocks	a1623588b2952adbc079f3565a3756d3b4ce4b38ff3c1009c52f71e956bd454a
535	133	3	seed045	train	medium	seed045_medium	trojan	a1623588b2952adbc079f3565a3756d3b4ce4b38ff3c1009c52f71e956bd454a
536	133	4	seed045	train	medium	seed045_medium	direct	a1623588b2952adbc079f3565a3756d3b4ce4b38ff3c1009c52f71e956bd454a
537	134	1	seed045	train	heavy	seed045_heavy	shadowsocks	98f277c9e373d6955c2291177ae00378a9c1dc3e6a1440ce61df8e65b1f5c703
538	134	2	seed045	train	heavy	seed045_heavy	trojan	98f277c9e373d6955c2291177ae00378a9c1dc3e6a1440ce61df8e65b1f5c703
539	134	3	seed045	train	heavy	seed045_heavy	direct	98f277c9e373d6955c2291177ae00378a9c1dc3e6a1440ce61df8e65b1f5c703
540	134	4	seed045	train	heavy	seed045_heavy	vless	98f277c9e373d6955c2291177ae00378a9c1dc3e6a1440ce61df8e65b1f5c703
541	135	1	seed046	train	light	seed046_light	trojan	efa71f3865dc0c7328c366a4a6950dd6b03e656c95b485ba90e44449c99300e8
542	135	2	seed046	train	light	seed046_light	direct	efa71f3865dc0c7328c366a4a6950dd6b03e656c95b485ba90e44449c99300e8
543	135	3	seed046	train	light	seed046_light	vless	efa71f3865dc0c7328c366a4a6950dd6b03e656c95b485ba90e44449c99300e8
544	135	4	seed046	train	light	seed046_light	shadowsocks	efa71f3865dc0c7328c366a4a6950dd6b03e656c95b485ba90e44449c99300e8
545	136	1	seed046	train	medium	seed046_medium	direct	b7f47be4e411aa3a29d29b7179a4f66d2efb2338084bff7285f1835612f9205f
546	136	2	seed046	train	medium	seed046_medium	vless	b7f47be4e411aa3a29d29b7179a4f66d2efb2338084bff7285f1835612f9205f
547	136	3	seed046	train	medium	seed046_medium	shadowsocks	b7f47be4e411aa3a29d29b7179a4f66d2efb2338084bff7285f1835612f9205f
548	136	4	seed046	train	medium	seed046_medium	trojan	b7f47be4e411aa3a29d29b7179a4f66d2efb2338084bff7285f1835612f9205f
549	137	1	seed046	train	heavy	seed046_heavy	vless	5d5820c11a7b1cc410b9a77df1c299fc68f32807f5a0fa2526e3ecf4f07056d6
550	137	2	seed046	train	heavy	seed046_heavy	shadowsocks	5d5820c11a7b1cc410b9a77df1c299fc68f32807f5a0fa2526e3ecf4f07056d6
551	137	3	seed046	train	heavy	seed046_heavy	trojan	5d5820c11a7b1cc410b9a77df1c299fc68f32807f5a0fa2526e3ecf4f07056d6
552	137	4	seed046	train	heavy	seed046_heavy	direct	5d5820c11a7b1cc410b9a77df1c299fc68f32807f5a0fa2526e3ecf4f07056d6
553	138	1	seed047	train	light	seed047_light	shadowsocks	b4417bbbfc3dc47f2c8e326015940cf775e707d5548560a9f53712bfcaead62e
554	138	2	seed047	train	light	seed047_light	trojan	b4417bbbfc3dc47f2c8e326015940cf775e707d5548560a9f53712bfcaead62e
555	138	3	seed047	train	light	seed047_light	direct	b4417bbbfc3dc47f2c8e326015940cf775e707d5548560a9f53712bfcaead62e
556	138	4	seed047	train	light	seed047_light	vless	b4417bbbfc3dc47f2c8e326015940cf775e707d5548560a9f53712bfcaead62e
557	139	1	seed047	train	medium	seed047_medium	trojan	50abf27c2787397b2a1914be9954c6b1677a23705e5ce3ceaa79856724be8afb
558	139	2	seed047	train	medium	seed047_medium	direct	50abf27c2787397b2a1914be9954c6b1677a23705e5ce3ceaa79856724be8afb
559	139	3	seed047	train	medium	seed047_medium	vless	50abf27c2787397b2a1914be9954c6b1677a23705e5ce3ceaa79856724be8afb
560	139	4	seed047	train	medium	seed047_medium	shadowsocks	50abf27c2787397b2a1914be9954c6b1677a23705e5ce3ceaa79856724be8afb
561	140	1	seed047	train	heavy	seed047_heavy	direct	0db8f6351a30de1494dda29aa52bba008494d3bde8da8ccdccb9856ed529838e
562	140	2	seed047	train	heavy	seed047_heavy	vless	0db8f6351a30de1494dda29aa52bba008494d3bde8da8ccdccb9856ed529838e
563	140	3	seed047	train	heavy	seed047_heavy	shadowsocks	0db8f6351a30de1494dda29aa52bba008494d3bde8da8ccdccb9856ed529838e
564	140	4	seed047	train	heavy	seed047_heavy	trojan	0db8f6351a30de1494dda29aa52bba008494d3bde8da8ccdccb9856ed529838e
565	141	1	seed048	train	light	seed048_light	vless	a9d6a19d9bdd4c70ad4b6bcc3aeb500e987fd6393d95ea87d1b3efce2f3bc97c
566	141	2	seed048	train	light	seed048_light	shadowsocks	a9d6a19d9bdd4c70ad4b6bcc3aeb500e987fd6393d95ea87d1b3efce2f3bc97c
567	141	3	seed048	train	light	seed048_light	trojan	a9d6a19d9bdd4c70ad4b6bcc3aeb500e987fd6393d95ea87d1b3efce2f3bc97c
568	141	4	seed048	train	light	seed048_light	direct	a9d6a19d9bdd4c70ad4b6bcc3aeb500e987fd6393d95ea87d1b3efce2f3bc97c
569	142	1	seed048	train	medium	seed048_medium	shadowsocks	cbbdc81c416dc1f641d0d148ffc8544b2b1357c4cbd7a1c302324b537e27dd88
570	142	2	seed048	train	medium	seed048_medium	trojan	cbbdc81c416dc1f641d0d148ffc8544b2b1357c4cbd7a1c302324b537e27dd88
571	142	3	seed048	train	medium	seed048_medium	direct	cbbdc81c416dc1f641d0d148ffc8544b2b1357c4cbd7a1c302324b537e27dd88
572	142	4	seed048	train	medium	seed048_medium	vless	cbbdc81c416dc1f641d0d148ffc8544b2b1357c4cbd7a1c302324b537e27dd88
573	143	1	seed048	train	heavy	seed048_heavy	trojan	b65d88004727a37daffb54360cba490fb3e4a5fda3207c46f3fb0ebb0ca599eb
574	143	2	seed048	train	heavy	seed048_heavy	direct	b65d88004727a37daffb54360cba490fb3e4a5fda3207c46f3fb0ebb0ca599eb
575	143	3	seed048	train	heavy	seed048_heavy	vless	b65d88004727a37daffb54360cba490fb3e4a5fda3207c46f3fb0ebb0ca599eb
576	143	4	seed048	train	heavy	seed048_heavy	shadowsocks	b65d88004727a37daffb54360cba490fb3e4a5fda3207c46f3fb0ebb0ca599eb
577	144	1	seed049	train	light	seed049_light	direct	82671d2244aa12ec10569c74c31a8c1b8d73e50d6b1f5550f3dc9cfb6afa2363
578	144	2	seed049	train	light	seed049_light	vless	82671d2244aa12ec10569c74c31a8c1b8d73e50d6b1f5550f3dc9cfb6afa2363
579	144	3	seed049	train	light	seed049_light	shadowsocks	82671d2244aa12ec10569c74c31a8c1b8d73e50d6b1f5550f3dc9cfb6afa2363
580	144	4	seed049	train	light	seed049_light	trojan	82671d2244aa12ec10569c74c31a8c1b8d73e50d6b1f5550f3dc9cfb6afa2363
581	145	1	seed049	train	medium	seed049_medium	vless	43b749a8b9df9e42989f3ebef1dbd0779753699fbcecddc72326b72d85eb41e4
582	145	2	seed049	train	medium	seed049_medium	shadowsocks	43b749a8b9df9e42989f3ebef1dbd0779753699fbcecddc72326b72d85eb41e4
583	145	3	seed049	train	medium	seed049_medium	trojan	43b749a8b9df9e42989f3ebef1dbd0779753699fbcecddc72326b72d85eb41e4
584	145	4	seed049	train	medium	seed049_medium	direct	43b749a8b9df9e42989f3ebef1dbd0779753699fbcecddc72326b72d85eb41e4
585	146	1	seed049	train	heavy	seed049_heavy	shadowsocks	7231373697008305e589d12caa065de97b9b72dfc946be1586044c3f289bf235
586	146	2	seed049	train	heavy	seed049_heavy	trojan	7231373697008305e589d12caa065de97b9b72dfc946be1586044c3f289bf235
587	146	3	seed049	train	heavy	seed049_heavy	direct	7231373697008305e589d12caa065de97b9b72dfc946be1586044c3f289bf235
588	146	4	seed049	train	heavy	seed049_heavy	vless	7231373697008305e589d12caa065de97b9b72dfc946be1586044c3f289bf235
589	147	1	seed050	train	light	seed050_light	trojan	1301c984d93aed227675998cf9cf6fe2181371394f766b40211970c46883802d
590	147	2	seed050	train	light	seed050_light	direct	1301c984d93aed227675998cf9cf6fe2181371394f766b40211970c46883802d
591	147	3	seed050	train	light	seed050_light	vless	1301c984d93aed227675998cf9cf6fe2181371394f766b40211970c46883802d
592	147	4	seed050	train	light	seed050_light	shadowsocks	1301c984d93aed227675998cf9cf6fe2181371394f766b40211970c46883802d
593	148	1	seed050	train	medium	seed050_medium	direct	a6789dda34e1ed76342a28eadde451f6ebcb36b41f1541795b93ff0552b2126f
594	148	2	seed050	train	medium	seed050_medium	vless	a6789dda34e1ed76342a28eadde451f6ebcb36b41f1541795b93ff0552b2126f
595	148	3	seed050	train	medium	seed050_medium	shadowsocks	a6789dda34e1ed76342a28eadde451f6ebcb36b41f1541795b93ff0552b2126f
596	148	4	seed050	train	medium	seed050_medium	trojan	a6789dda34e1ed76342a28eadde451f6ebcb36b41f1541795b93ff0552b2126f
597	149	1	seed050	train	heavy	seed050_heavy	vless	8b8ef55579be64b13797688f2743d697692cf5ea35e10b9e317dd83678bafa1d
598	149	2	seed050	train	heavy	seed050_heavy	shadowsocks	8b8ef55579be64b13797688f2743d697692cf5ea35e10b9e317dd83678bafa1d
599	149	3	seed050	train	heavy	seed050_heavy	trojan	8b8ef55579be64b13797688f2743d697692cf5ea35e10b9e317dd83678bafa1d
600	149	4	seed050	train	heavy	seed050_heavy	direct	8b8ef55579be64b13797688f2743d697692cf5ea35e10b9e317dd83678bafa1d
601	150	1	seed051	train	light	seed051_light	shadowsocks	5ee650aefea1e3277b3e8cfc72eb52278ec3a2b284657a4f016264b42fe9945c
602	150	2	seed051	train	light	seed051_light	trojan	5ee650aefea1e3277b3e8cfc72eb52278ec3a2b284657a4f016264b42fe9945c
603	150	3	seed051	train	light	seed051_light	direct	5ee650aefea1e3277b3e8cfc72eb52278ec3a2b284657a4f016264b42fe9945c
604	150	4	seed051	train	light	seed051_light	vless	5ee650aefea1e3277b3e8cfc72eb52278ec3a2b284657a4f016264b42fe9945c
