schedule_id	sequence_id	quartet_index	mode_position	seed	seed_assignment_id	split	intensity	pair_group_id	plan_id	mode_order	plan_path	plan_sha256
formal_t0_v3_sample0602	602	150	2	seed051	train051	train	light	seed051_light	formal_t0_v3_seed051_light	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed051_light_workload_plan.json	54527dc96785347ba9861d3c418c85a320029d6cc27e3fde810f9faaf7473f3e
formal_t0_v3_sample0603	603	150	3	seed051	train051	train	light	seed051_light	formal_t0_v3_seed051_light	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed051_light_workload_plan.json	54527dc96785347ba9861d3c418c85a320029d6cc27e3fde810f9faaf7473f3e
formal_t0_v3_sample0604	604	150	4	seed051	train051	train	light	seed051_light	formal_t0_v3_seed051_light	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed051_light_workload_plan.json	54527dc96785347ba9861d3c418c85a320029d6cc27e3fde810f9faaf7473f3e
formal_t0_v3_sample0605	605	151	1	seed051	train051	train	medium	seed051_medium	formal_t0_v3_seed051_medium	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed051_medium_workload_plan.json	e1ba5421b1c386a393103b2ae09a84f7f43c89ac46283aaa3859bc1582b389a4
formal_t0_v3_sample0606	606	151	2	seed051	train051	train	medium	seed051_medium	formal_t0_v3_seed051_medium	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed051_medium_workload_plan.json	e1ba5421b1c386a393103b2ae09a84f7f43c89ac46283aaa3859bc1582b389a4
formal_t0_v3_sample0607	607	151	3	seed051	train051	train	medium	seed051_medium	formal_t0_v3_seed051_medium	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed051_medium_workload_plan.json	e1ba5421b1c386a393103b2ae09a84f7f43c89ac46283aaa3859bc1582b389a4
formal_t0_v3_sample0608	608	151	4	seed051	train051	train	medium	seed051_medium	formal_t0_v3_seed051_medium	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed051_medium_workload_plan.json	e1ba5421b1c386a393103b2ae09a84f7f43c89ac46283aaa3859bc1582b389a4
formal_t0_v3_sample0609	609	152	1	seed051	train051	train	heavy	seed051_heavy	formal_t0_v3_seed051_heavy	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed051_heavy_workload_plan.json	bb510ab98e7c680cecd4660465825c05a7c14727ee3acda059f8a73de6ced9e8
formal_t0_v3_sample0610	610	152	2	seed051	train051	train	heavy	seed051_heavy	formal_t0_v3_seed051_heavy	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed051_heavy_workload_plan.json	bb510ab98e7c680cecd4660465825c05a7c14727ee3acda059f8a73de6ced9e8
formal_t0_v3_sample0611	611	152	3	seed051	train051	train	heavy	seed051_heavy	formal_t0_v3_seed051_heavy	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed051_heavy_workload_plan.json	bb510ab98e7c680cecd4660465825c05a7c14727ee3acda059f8a73de6ced9e8
formal_t0_v3_sample0612	612	152	4	seed051	train051	train	heavy	seed051_heavy	formal_t0_v3_seed051_heavy	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed051_heavy_workload_plan.json	bb510ab98e7c680cecd4660465825c05a7c14727ee3acda059f8a73de6ced9e8
formal_t0_v3_sample0613	613	153	1	seed052	train052	train	light	seed052_light	formal_t0_v3_seed052_light	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed052_light_workload_plan.json	13d756ed78348fd85cb3d5f4246696b598497c120046c94acbf568fd73f9d2f6
formal_t0_v3_sample0614	614	153	2	seed052	train052	train	light	seed052_light	formal_t0_v3_seed052_light	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed052_light_workload_plan.json	13d756ed78348fd85cb3d5f4246696b598497c120046c94acbf568fd73f9d2f6
formal_t0_v3_sample0615	615	153	3	seed052	train052	train	light	seed052_light	formal_t0_v3_seed052_light	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed052_light_workload_plan.json	13d756ed78348fd85cb3d5f4246696b598497c120046c94acbf568fd73f9d2f6
formal_t0_v3_sample0616	616	153	4	seed052	train052	train	light	seed052_light	formal_t0_v3_seed052_light	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed052_light_workload_plan.json	13d756ed78348fd85cb3d5f4246696b598497c120046c94acbf568fd73f9d2f6
formal_t0_v3_sample0617	617	154	1	seed052	train052	train	medium	seed052_medium	formal_t0_v3_seed052_medium	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed052_medium_workload_plan.json	f7bc10105d6d58fbaf9a623f4a901989e96fc1272bb6af1a32e64cdfca51db2b
formal_t0_v3_sample0618	618	154	2	seed052	train052	train	medium	seed052_medium	formal_t0_v3_seed052_medium	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed052_medium_workload_plan.json	f7bc10105d6d58fbaf9a623f4a901989e96fc1272bb6af1a32e64cdfca51db2b
formal_t0_v3_sample0619	619	154	3	seed052	train052	train	medium	seed052_medium	formal_t0_v3_seed052_medium	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed052_medium_workload_plan.json	f7bc10105d6d58fbaf9a623f4a901989e96fc1272bb6af1a32e64cdfca51db2b
formal_t0_v3_sample0620	620	154	4	seed052	train052	train	medium	seed052_medium	formal_t0_v3_seed052_medium	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed052_medium_workload_plan.json	f7bc10105d6d58fbaf9a623f4a901989e96fc1272bb6af1a32e64cdfca51db2b
formal_t0_v3_sample0621	621	155	1	seed052	train052	train	heavy	seed052_heavy	formal_t0_v3_seed052_heavy	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed052_heavy_workload_plan.json	a1564dae49d5146bdd8c0445b044a014966c3d805c3c565bb197c9a872cff7f7
formal_t0_v3_sample0622	622	155	2	seed052	train052	train	heavy	seed052_heavy	formal_t0_v3_seed052_heavy	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed052_heavy_workload_plan.json	a1564dae49d5146bdd8c0445b044a014966c3d805c3c565bb197c9a872cff7f7
formal_t0_v3_sample0623	623	155	3	seed052	train052	train	heavy	seed052_heavy	formal_t0_v3_seed052_heavy	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed052_heavy_workload_plan.json	a1564dae49d5146bdd8c0445b044a014966c3d805c3c565bb197c9a872cff7f7
formal_t0_v3_sample0624	624	155	4	seed052	train052	train	heavy	seed052_heavy	formal_t0_v3_seed052_heavy	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed052_heavy_workload_plan.json	a1564dae49d5146bdd8c0445b044a014966c3d805c3c565bb197c9a872cff7f7
formal_t0_v3_sample0625	625	156	1	seed053	train053	train	light	seed053_light	formal_t0_v3_seed053_light	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed053_light_workload_plan.json	a140648122b7aff9a4919d3c963bfe80ed292bf833ccac47739d727be4502a3d
formal_t0_v3_sample0626	626	156	2	seed053	train053	train	light	seed053_light	formal_t0_v3_seed053_light	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed053_light_workload_plan.json	a140648122b7aff9a4919d3c963bfe80ed292bf833ccac47739d727be4502a3d
formal_t0_v3_sample0627	627	156	3	seed053	train053	train	light	seed053_light	formal_t0_v3_seed053_light	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed053_light_workload_plan.json	a140648122b7aff9a4919d3c963bfe80ed292bf833ccac47739d727be4502a3d
formal_t0_v3_sample0628	628	156	4	seed053	train053	train	light	seed053_light	formal_t0_v3_seed053_light	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed053_light_workload_plan.json	a140648122b7aff9a4919d3c963bfe80ed292bf833ccac47739d727be4502a3d
formal_t0_v3_sample0629	629	157	1	seed053	train053	train	medium	seed053_medium	formal_t0_v3_seed053_medium	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed053_medium_workload_plan.json	e3d184824295ab11d9c9075f2093e0bc71e92b8d9e78e36ceae2978aea4a8ea9
formal_t0_v3_sample0630	630	157	2	seed053	train053	train	medium	seed053_medium	formal_t0_v3_seed053_medium	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed053_medium_workload_plan.json	e3d184824295ab11d9c9075f2093e0bc71e92b8d9e78e36ceae2978aea4a8ea9
formal_t0_v3_sample0631	631	157	3	seed053	train053	train	medium	seed053_medium	formal_t0_v3_seed053_medium	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed053_medium_workload_plan.json	e3d184824295ab11d9c9075f2093e0bc71e92b8d9e78e36ceae2978aea4a8ea9
formal_t0_v3_sample0632	632	157	4	seed053	train053	train	medium	seed053_medium	formal_t0_v3_seed053_medium	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed053_medium_workload_plan.json	e3d184824295ab11d9c9075f2093e0bc71e92b8d9e78e36ceae2978aea4a8ea9
formal_t0_v3_sample0633	633	158	1	seed053	train053	train	heavy	seed053_heavy	formal_t0_v3_seed053_heavy	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed053_heavy_workload_plan.json	04a9ccd1ca34d8bcb3fbc5d1b0d1fab2a9eae6db1afe710a64094d2c51c9fa9e
formal_t0_v3_sample0634	634	158	2	seed053	train053	train	heavy	seed053_heavy	formal_t0_v3_seed053_heavy	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed053_heavy_workload_plan.json	04a9ccd1ca34d8bcb3fbc5d1b0d1fab2a9eae6db1afe710a64094d2c51c9fa9e
formal_t0_v3_sample0635	635	158	3	seed053	train053	train	heavy	seed053_heavy	formal_t0_v3_seed053_heavy	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed053_heavy_workload_plan.json	04a9ccd1ca34d8bcb3fbc5d1b0d1fab2a9eae6db1afe710a64094d2c51c9fa9e
formal_t0_v3_sample0636	636	158	4	seed053	train053	train	heavy	seed053_heavy	formal_t0_v3_seed053_heavy	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed053_heavy_workload_plan.json	04a9ccd1ca34d8bcb3fbc5d1b0d1fab2a9eae6db1afe710a64094d2c51c9fa9e
formal_t0_v3_sample0637	637	159	1	seed054	train054	train	light	seed054_light	formal_t0_v3_seed054_light	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed054_light_workload_plan.json	c9978c4f39836928eec0dc70ec3effd7375455f5b8661544188dd0dd80e07f2b
formal_t0_v3_sample0638	638	159	2	seed054	train054	train	light	seed054_light	formal_t0_v3_seed054_light	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed054_light_workload_plan.json	c9978c4f39836928eec0dc70ec3effd7375455f5b8661544188dd0dd80e07f2b
formal_t0_v3_sample0639	639	159	3	seed054	train054	train	light	seed054_light	formal_t0_v3_seed054_light	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed054_light_workload_plan.json	c9978c4f39836928eec0dc70ec3effd7375455f5b8661544188dd0dd80e07f2b
formal_t0_v3_sample0640	640	159	4	seed054	train054	train	light	seed054_light	formal_t0_v3_seed054_light	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed054_light_workload_plan.json	c9978c4f39836928eec0dc70ec3effd7375455f5b8661544188dd0dd80e07f2b
formal_t0_v3_sample0641	641	160	1	seed054	train054	train	medium	seed054_medium	formal_t0_v3_seed054_medium	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed054_medium_workload_plan.json	87e1c13baf9e8ab3424c26009dd9b943795b20a4c22fc615150cd3c93ecf68fd
formal_t0_v3_sample0642	642	160	2	seed054	train054	train	medium	seed054_medium	formal_t0_v3_seed054_medium	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed054_medium_workload_plan.json	87e1c13baf9e8ab3424c26009dd9b943795b20a4c22fc615150cd3c93ecf68fd
formal_t0_v3_sample0643	643	160	3	seed054	train054	train	medium	seed054_medium	formal_t0_v3_seed054_medium	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed054_medium_workload_plan.json	87e1c13baf9e8ab3424c26009dd9b943795b20a4c22fc615150cd3c93ecf68fd
formal_t0_v3_sample0644	644	160	4	seed054	train054	train	medium	seed054_medium	formal_t0_v3_seed054_medium	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed054_medium_workload_plan.json	87e1c13baf9e8ab3424c26009dd9b943795b20a4c22fc615150cd3c93ecf68fd
formal_t0_v3_sample0645	645	161	1	seed054	train054	train	heavy	seed054_heavy	formal_t0_v3_seed054_heavy	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed054_heavy_workload_plan.json	77e75af4da56f8c91cac1edea872a75dcd7dbddbd7654974da214b2a78951772
formal_t0_v3_sample0646	646	161	2	seed054	train054	train	heavy	seed054_heavy	formal_t0_v3_seed054_heavy	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed054_heavy_workload_plan.json	77e75af4da56f8c91cac1edea872a75dcd7dbddbd7654974da214b2a78951772
formal_t0_v3_sample0647	647	161	3	seed054	train054	train	heavy	seed054_heavy	formal_t0_v3_seed054_heavy	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed054_heavy_workload_plan.json	77e75af4da56f8c91cac1edea872a75dcd7dbddbd7654974da214b2a78951772
formal_t0_v3_sample0648	648	161	4	seed054	train054	train	heavy	seed054_heavy	formal_t0_v3_seed054_heavy	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed054_heavy_workload_plan.json	77e75af4da56f8c91cac1edea872a75dcd7dbddbd7654974da214b2a78951772
formal_t0_v3_sample0649	649	162	1	seed055	train055	train	light	seed055_light	formal_t0_v3_seed055_light	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed055_light_workload_plan.json	f7d360c87e52016b12ec050b118b62c26c11466baf3176f593cc6233cdc82c03
formal_t0_v3_sample0650	650	162	2	seed055	train055	train	light	seed055_light	formal_t0_v3_seed055_light	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed055_light_workload_plan.json	f7d360c87e52016b12ec050b118b62c26c11466baf3176f593cc6233cdc82c03
formal_t0_v3_sample0651	651	162	3	seed055	train055	train	light	seed055_light	formal_t0_v3_seed055_light	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed055_light_workload_plan.json	f7d360c87e52016b12ec050b118b62c26c11466baf3176f593cc6233cdc82c03
formal_t0_v3_sample0652	652	162	4	seed055	train055	train	light	seed055_light	formal_t0_v3_seed055_light	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed055_light_workload_plan.json	f7d360c87e52016b12ec050b118b62c26c11466baf3176f593cc6233cdc82c03
formal_t0_v3_sample0653	653	163	1	seed055	train055	train	medium	seed055_medium	formal_t0_v3_seed055_medium	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed055_medium_workload_plan.json	5939e04ef1da18ef0763947670de0753c07b7277411d4a45c55f92a494b604b0
formal_t0_v3_sample0654	654	163	2	seed055	train055	train	medium	seed055_medium	formal_t0_v3_seed055_medium	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed055_medium_workload_plan.json	5939e04ef1da18ef0763947670de0753c07b7277411d4a45c55f92a494b604b0
formal_t0_v3_sample0655	655	163	3	seed055	train055	train	medium	seed055_medium	formal_t0_v3_seed055_medium	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed055_medium_workload_plan.json	5939e04ef1da18ef0763947670de0753c07b7277411d4a45c55f92a494b604b0
formal_t0_v3_sample0656	656	163	4	seed055	train055	train	medium	seed055_medium	formal_t0_v3_seed055_medium	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed055_medium_workload_plan.json	5939e04ef1da18ef0763947670de0753c07b7277411d4a45c55f92a494b604b0
formal_t0_v3_sample0657	657	164	1	seed055	train055	train	heavy	seed055_heavy	formal_t0_v3_seed055_heavy	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed055_heavy_workload_plan.json	f914e5ba692cdf194bf81a717b1bf8e31fe0740d3d5718933982d96e621be9a5
formal_t0_v3_sample0658	658	164	2	seed055	train055	train	heavy	seed055_heavy	formal_t0_v3_seed055_heavy	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed055_heavy_workload_plan.json	f914e5ba692cdf194bf81a717b1bf8e31fe0740d3d5718933982d96e621be9a5
formal_t0_v3_sample0659	659	164	3	seed055	train055	train	heavy	seed055_heavy	formal_t0_v3_seed055_heavy	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed055_heavy_workload_plan.json	f914e5ba692cdf194bf81a717b1bf8e31fe0740d3d5718933982d96e621be9a5
formal_t0_v3_sample0660	660	164	4	seed055	train055	train	heavy	seed055_heavy	formal_t0_v3_seed055_heavy	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed055_heavy_workload_plan.json	f914e5ba692cdf194bf81a717b1bf8e31fe0740d3d5718933982d96e621be9a5
formal_t0_v3_sample0661	661	165	1	seed056	train056	train	light	seed056_light	formal_t0_v3_seed056_light	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed056_light_workload_plan.json	0b83d33933789a4bb9a127b87650573b1e610ef9aca2524c5948ab90740e2963
formal_t0_v3_sample0662	662	165	2	seed056	train056	train	light	seed056_light	formal_t0_v3_seed056_light	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed056_light_workload_plan.json	0b83d33933789a4bb9a127b87650573b1e610ef9aca2524c5948ab90740e2963
formal_t0_v3_sample0663	663	165	3	seed056	train056	train	light	seed056_light	formal_t0_v3_seed056_light	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed056_light_workload_plan.json	0b83d33933789a4bb9a127b87650573b1e610ef9aca2524c5948ab90740e2963
formal_t0_v3_sample0664	664	165	4	seed056	train056	train	light	seed056_light	formal_t0_v3_seed056_light	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed056_light_workload_plan.json	0b83d33933789a4bb9a127b87650573b1e610ef9aca2524c5948ab90740e2963
formal_t0_v3_sample0665	665	166	1	seed056	train056	train	medium	seed056_medium	formal_t0_v3_seed056_medium	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed056_medium_workload_plan.json	660728c00e490e2bc4dbfa28894a1af0464ef7295c1bce70a82e4362ed528e02
formal_t0_v3_sample0666	666	166	2	seed056	train056	train	medium	seed056_medium	formal_t0_v3_seed056_medium	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed056_medium_workload_plan.json	660728c00e490e2bc4dbfa28894a1af0464ef7295c1bce70a82e4362ed528e02
formal_t0_v3_sample0667	667	166	3	seed056	train056	train	medium	seed056_medium	formal_t0_v3_seed056_medium	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed056_medium_workload_plan.json	660728c00e490e2bc4dbfa28894a1af0464ef7295c1bce70a82e4362ed528e02
formal_t0_v3_sample0668	668	166	4	seed056	train056	train	medium	seed056_medium	formal_t0_v3_seed056_medium	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed056_medium_workload_plan.json	660728c00e490e2bc4dbfa28894a1af0464ef7295c1bce70a82e4362ed528e02
formal_t0_v3_sample0669	669	167	1	seed056	train056	train	heavy	seed056_heavy	formal_t0_v3_seed056_heavy	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed056_heavy_workload_plan.json	dfe22a58baed64157d046e54ecc1438cf813c329197e27b038f76695b6a9fb78
formal_t0_v3_sample0670	670	167	2	seed056	train056	train	heavy	seed056_heavy	formal_t0_v3_seed056_heavy	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed056_heavy_workload_plan.json	dfe22a58baed64157d046e54ecc1438cf813c329197e27b038f76695b6a9fb78
formal_t0_v3_sample0671	671	167	3	seed056	train056	train	heavy	seed056_heavy	formal_t0_v3_seed056_heavy	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed056_heavy_workload_plan.json	dfe22a58baed64157d046e54ecc1438cf813c329197e27b038f76695b6a9fb78
formal_t0_v3_sample0672	672	167	4	seed056	train056	train	heavy	seed056_heavy	formal_t0_v3_seed056_heavy	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed056_heavy_workload_plan.json	dfe22a58baed64157d046e54ecc1438cf813c329197e27b038f76695b6a9fb78
formal_t0_v3_sample0673	673	168	1	seed057	train057	train	light	seed057_light	formal_t0_v3_seed057_light	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed057_light_workload_plan.json	3b24fd16dec271929949f428f6e25cbdbe77259cee6c5b3c32828e80fce33e87
formal_t0_v3_sample0674	674	168	2	seed057	train057	train	light	seed057_light	formal_t0_v3_seed057_light	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed057_light_workload_plan.json	3b24fd16dec271929949f428f6e25cbdbe77259cee6c5b3c32828e80fce33e87
formal_t0_v3_sample0675	675	168	3	seed057	train057	train	light	seed057_light	formal_t0_v3_seed057_light	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed057_light_workload_plan.json	3b24fd16dec271929949f428f6e25cbdbe77259cee6c5b3c32828e80fce33e87
formal_t0_v3_sample0676	676	168	4	seed057	train057	train	light	seed057_light	formal_t0_v3_seed057_light	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed057_light_workload_plan.json	3b24fd16dec271929949f428f6e25cbdbe77259cee6c5b3c32828e80fce33e87
formal_t0_v3_sample0677	677	169	1	seed057	train057	train	medium	seed057_medium	formal_t0_v3_seed057_medium	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed057_medium_workload_plan.json	7be4349f8db8dbb370c75c077f84235c4dbb0673637be606d2b9254f20245029
formal_t0_v3_sample0678	678	169	2	seed057	train057	train	medium	seed057_medium	formal_t0_v3_seed057_medium	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed057_medium_workload_plan.json	7be4349f8db8dbb370c75c077f84235c4dbb0673637be606d2b9254f20245029
formal_t0_v3_sample0679	679	169	3	seed057	train057	train	medium	seed057_medium	formal_t0_v3_seed057_medium	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed057_medium_workload_plan.json	7be4349f8db8dbb370c75c077f84235c4dbb0673637be606d2b9254f20245029
formal_t0_v3_sample0680	680	169	4	seed057	train057	train	medium	seed057_medium	formal_t0_v3_seed057_medium	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed057_medium_workload_plan.json	7be4349f8db8dbb370c75c077f84235c4dbb0673637be606d2b9254f20245029
formal_t0_v3_sample0681	681	170	1	seed057	train057	train	heavy	seed057_heavy	formal_t0_v3_seed057_heavy	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed057_heavy_workload_plan.json	8e941582e853af484dc721c133f008e78067c9ee54dce1fdb308eb2d70ba7cf0
formal_t0_v3_sample0682	682	170	2	seed057	train057	train	heavy	seed057_heavy	formal_t0_v3_seed057_heavy	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed057_heavy_workload_plan.json	8e941582e853af484dc721c133f008e78067c9ee54dce1fdb308eb2d70ba7cf0
formal_t0_v3_sample0683	683	170	3	seed057	train057	train	heavy	seed057_heavy	formal_t0_v3_seed057_heavy	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed057_heavy_workload_plan.json	8e941582e853af484dc721c133f008e78067c9ee54dce1fdb308eb2d70ba7cf0
formal_t0_v3_sample0684	684	170	4	seed057	train057	train	heavy	seed057_heavy	formal_t0_v3_seed057_heavy	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed057_heavy_workload_plan.json	8e941582e853af484dc721c133f008e78067c9ee54dce1fdb308eb2d70ba7cf0
formal_t0_v3_sample0685	685	171	1	seed058	train058	train	light	seed058_light	formal_t0_v3_seed058_light	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed058_light_workload_plan.json	4d162e89243f4f0da3437555650e9fe876271b575c435a078168e36d8101bd04
formal_t0_v3_sample0686	686	171	2	seed058	train058	train	light	seed058_light	formal_t0_v3_seed058_light	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed058_light_workload_plan.json	4d162e89243f4f0da3437555650e9fe876271b575c435a078168e36d8101bd04
formal_t0_v3_sample0687	687	171	3	seed058	train058	train	light	seed058_light	formal_t0_v3_seed058_light	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed058_light_workload_plan.json	4d162e89243f4f0da3437555650e9fe876271b575c435a078168e36d8101bd04
formal_t0_v3_sample0688	688	171	4	seed058	train058	train	light	seed058_light	formal_t0_v3_seed058_light	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed058_light_workload_plan.json	4d162e89243f4f0da3437555650e9fe876271b575c435a078168e36d8101bd04
formal_t0_v3_sample0689	689	172	1	seed058	train058	train	medium	seed058_medium	formal_t0_v3_seed058_medium	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed058_medium_workload_plan.json	cc2b5586ee98ddce8d5ecd060e621b607b0fd9e2740ca342d0755820a8a54423
formal_t0_v3_sample0690	690	172	2	seed058	train058	train	medium	seed058_medium	formal_t0_v3_seed058_medium	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed058_medium_workload_plan.json	cc2b5586ee98ddce8d5ecd060e621b607b0fd9e2740ca342d0755820a8a54423
formal_t0_v3_sample0691	691	172	3	seed058	train058	train	medium	seed058_medium	formal_t0_v3_seed058_medium	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed058_medium_workload_plan.json	cc2b5586ee98ddce8d5ecd060e621b607b0fd9e2740ca342d0755820a8a54423
formal_t0_v3_sample0692	692	172	4	seed058	train058	train	medium	seed058_medium	formal_t0_v3_seed058_medium	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed058_medium_workload_plan.json	cc2b5586ee98ddce8d5ecd060e621b607b0fd9e2740ca342d0755820a8a54423
formal_t0_v3_sample0693	693	173	1	seed058	train058	train	heavy	seed058_heavy	formal_t0_v3_seed058_heavy	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed058_heavy_workload_plan.json	9c980fdddf37e2d328fbd21e3ae64de1799ef6e384c81cb9cdb7926e9fce7521
formal_t0_v3_sample0694	694	173	2	seed058	train058	train	heavy	seed058_heavy	formal_t0_v3_seed058_heavy	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed058_heavy_workload_plan.json	9c980fdddf37e2d328fbd21e3ae64de1799ef6e384c81cb9cdb7926e9fce7521
formal_t0_v3_sample0695	695	173	3	seed058	train058	train	heavy	seed058_heavy	formal_t0_v3_seed058_heavy	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed058_heavy_workload_plan.json	9c980fdddf37e2d328fbd21e3ae64de1799ef6e384c81cb9cdb7926e9fce7521
formal_t0_v3_sample0696	696	173	4	seed058	train058	train	heavy	seed058_heavy	formal_t0_v3_seed058_heavy	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r6/seed058_heavy_workload_plan.json	9c980fdddf37e2d328fbd21e3ae64de1799ef6e384c81cb9cdb7926e9fce7521
