schedule_id	sequence_id	quartet_index	mode_position	seed	seed_assignment_id	split	intensity	pair_group_id	plan_id	mode_order	plan_path	plan_sha256
formal_t0_v3_sample0666	666	166	2	seed056	train056	train	medium	seed056_medium	formal_t0_v3_seed056_medium	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed056_medium_workload_plan.json	a3c6e4b484bf83c6b78e25125db7edd8e66ce68bc8c6fdc661285167c889bfaf
formal_t0_v3_sample0667	667	166	3	seed056	train056	train	medium	seed056_medium	formal_t0_v3_seed056_medium	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed056_medium_workload_plan.json	a3c6e4b484bf83c6b78e25125db7edd8e66ce68bc8c6fdc661285167c889bfaf
formal_t0_v3_sample0668	668	166	4	seed056	train056	train	medium	seed056_medium	formal_t0_v3_seed056_medium	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed056_medium_workload_plan.json	a3c6e4b484bf83c6b78e25125db7edd8e66ce68bc8c6fdc661285167c889bfaf
formal_t0_v3_sample0669	669	167	1	seed056	train056	train	heavy	seed056_heavy	formal_t0_v3_seed056_heavy	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed056_heavy_workload_plan.json	38c00cd9f7fb21a27413a7992e99a35eba888f8489a37363ad7d438274087866
formal_t0_v3_sample0670	670	167	2	seed056	train056	train	heavy	seed056_heavy	formal_t0_v3_seed056_heavy	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed056_heavy_workload_plan.json	38c00cd9f7fb21a27413a7992e99a35eba888f8489a37363ad7d438274087866
formal_t0_v3_sample0671	671	167	3	seed056	train056	train	heavy	seed056_heavy	formal_t0_v3_seed056_heavy	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed056_heavy_workload_plan.json	38c00cd9f7fb21a27413a7992e99a35eba888f8489a37363ad7d438274087866
formal_t0_v3_sample0672	672	167	4	seed056	train056	train	heavy	seed056_heavy	formal_t0_v3_seed056_heavy	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed056_heavy_workload_plan.json	38c00cd9f7fb21a27413a7992e99a35eba888f8489a37363ad7d438274087866
formal_t0_v3_sample0673	673	168	1	seed057	train057	train	light	seed057_light	formal_t0_v3_seed057_light	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed057_light_workload_plan.json	f196260cf2b2b47b2ee67489980ad068130806571df1ac2c1464bdf0aec4783e
formal_t0_v3_sample0674	674	168	2	seed057	train057	train	light	seed057_light	formal_t0_v3_seed057_light	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed057_light_workload_plan.json	f196260cf2b2b47b2ee67489980ad068130806571df1ac2c1464bdf0aec4783e
formal_t0_v3_sample0675	675	168	3	seed057	train057	train	light	seed057_light	formal_t0_v3_seed057_light	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed057_light_workload_plan.json	f196260cf2b2b47b2ee67489980ad068130806571df1ac2c1464bdf0aec4783e
formal_t0_v3_sample0676	676	168	4	seed057	train057	train	light	seed057_light	formal_t0_v3_seed057_light	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed057_light_workload_plan.json	f196260cf2b2b47b2ee67489980ad068130806571df1ac2c1464bdf0aec4783e
formal_t0_v3_sample0677	677	169	1	seed057	train057	train	medium	seed057_medium	formal_t0_v3_seed057_medium	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed057_medium_workload_plan.json	9a006b2fa3dfd432ce7cf006a099b01aeb070d2817bbb39d51d8e08eabdeff04
formal_t0_v3_sample0678	678	169	2	seed057	train057	train	medium	seed057_medium	formal_t0_v3_seed057_medium	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed057_medium_workload_plan.json	9a006b2fa3dfd432ce7cf006a099b01aeb070d2817bbb39d51d8e08eabdeff04
formal_t0_v3_sample0679	679	169	3	seed057	train057	train	medium	seed057_medium	formal_t0_v3_seed057_medium	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed057_medium_workload_plan.json	9a006b2fa3dfd432ce7cf006a099b01aeb070d2817bbb39d51d8e08eabdeff04
formal_t0_v3_sample0680	680	169	4	seed057	train057	train	medium	seed057_medium	formal_t0_v3_seed057_medium	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed057_medium_workload_plan.json	9a006b2fa3dfd432ce7cf006a099b01aeb070d2817bbb39d51d8e08eabdeff04
formal_t0_v3_sample0681	681	170	1	seed057	train057	train	heavy	seed057_heavy	formal_t0_v3_seed057_heavy	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed057_heavy_workload_plan.json	fe6d724d070e77f950e181b63f3b506b3bbcd745073c474bb7e7b361153f5c72
formal_t0_v3_sample0682	682	170	2	seed057	train057	train	heavy	seed057_heavy	formal_t0_v3_seed057_heavy	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed057_heavy_workload_plan.json	fe6d724d070e77f950e181b63f3b506b3bbcd745073c474bb7e7b361153f5c72
formal_t0_v3_sample0683	683	170	3	seed057	train057	train	heavy	seed057_heavy	formal_t0_v3_seed057_heavy	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed057_heavy_workload_plan.json	fe6d724d070e77f950e181b63f3b506b3bbcd745073c474bb7e7b361153f5c72
formal_t0_v3_sample0684	684	170	4	seed057	train057	train	heavy	seed057_heavy	formal_t0_v3_seed057_heavy	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed057_heavy_workload_plan.json	fe6d724d070e77f950e181b63f3b506b3bbcd745073c474bb7e7b361153f5c72
formal_t0_v3_sample0685	685	171	1	seed058	train058	train	light	seed058_light	formal_t0_v3_seed058_light	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed058_light_workload_plan.json	8cac8fdddd644fdb4f935d57d045a7b3bb54615f5ec8e0e4a820e30e1659fdbe
formal_t0_v3_sample0686	686	171	2	seed058	train058	train	light	seed058_light	formal_t0_v3_seed058_light	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed058_light_workload_plan.json	8cac8fdddd644fdb4f935d57d045a7b3bb54615f5ec8e0e4a820e30e1659fdbe
formal_t0_v3_sample0687	687	171	3	seed058	train058	train	light	seed058_light	formal_t0_v3_seed058_light	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed058_light_workload_plan.json	8cac8fdddd644fdb4f935d57d045a7b3bb54615f5ec8e0e4a820e30e1659fdbe
formal_t0_v3_sample0688	688	171	4	seed058	train058	train	light	seed058_light	formal_t0_v3_seed058_light	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed058_light_workload_plan.json	8cac8fdddd644fdb4f935d57d045a7b3bb54615f5ec8e0e4a820e30e1659fdbe
formal_t0_v3_sample0689	689	172	1	seed058	train058	train	medium	seed058_medium	formal_t0_v3_seed058_medium	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed058_medium_workload_plan.json	76fce1146792814a9a16dec2c13acc845505773940a54c333cf47d92036e5635
formal_t0_v3_sample0690	690	172	2	seed058	train058	train	medium	seed058_medium	formal_t0_v3_seed058_medium	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed058_medium_workload_plan.json	76fce1146792814a9a16dec2c13acc845505773940a54c333cf47d92036e5635
formal_t0_v3_sample0691	691	172	3	seed058	train058	train	medium	seed058_medium	formal_t0_v3_seed058_medium	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed058_medium_workload_plan.json	76fce1146792814a9a16dec2c13acc845505773940a54c333cf47d92036e5635
formal_t0_v3_sample0692	692	172	4	seed058	train058	train	medium	seed058_medium	formal_t0_v3_seed058_medium	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed058_medium_workload_plan.json	76fce1146792814a9a16dec2c13acc845505773940a54c333cf47d92036e5635
formal_t0_v3_sample0693	693	173	1	seed058	train058	train	heavy	seed058_heavy	formal_t0_v3_seed058_heavy	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed058_heavy_workload_plan.json	c10904b0dc13f1fc5dca26a735f665f0333a78bab17f19a53e87074fdba968b7
formal_t0_v3_sample0694	694	173	2	seed058	train058	train	heavy	seed058_heavy	formal_t0_v3_seed058_heavy	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed058_heavy_workload_plan.json	c10904b0dc13f1fc5dca26a735f665f0333a78bab17f19a53e87074fdba968b7
formal_t0_v3_sample0695	695	173	3	seed058	train058	train	heavy	seed058_heavy	formal_t0_v3_seed058_heavy	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed058_heavy_workload_plan.json	c10904b0dc13f1fc5dca26a735f665f0333a78bab17f19a53e87074fdba968b7
formal_t0_v3_sample0696	696	173	4	seed058	train058	train	heavy	seed058_heavy	formal_t0_v3_seed058_heavy	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed058_heavy_workload_plan.json	c10904b0dc13f1fc5dca26a735f665f0333a78bab17f19a53e87074fdba968b7
formal_t0_v3_sample0697	697	174	1	seed059	train059	train	light	seed059_light	formal_t0_v3_seed059_light	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed059_light_workload_plan.json	012f1b3f3388348285aab0a3967aca5f29f0dd0c80a7a81b4a573a222d5ff915
formal_t0_v3_sample0698	698	174	2	seed059	train059	train	light	seed059_light	formal_t0_v3_seed059_light	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed059_light_workload_plan.json	012f1b3f3388348285aab0a3967aca5f29f0dd0c80a7a81b4a573a222d5ff915
formal_t0_v3_sample0699	699	174	3	seed059	train059	train	light	seed059_light	formal_t0_v3_seed059_light	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed059_light_workload_plan.json	012f1b3f3388348285aab0a3967aca5f29f0dd0c80a7a81b4a573a222d5ff915
formal_t0_v3_sample0700	700	174	4	seed059	train059	train	light	seed059_light	formal_t0_v3_seed059_light	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed059_light_workload_plan.json	012f1b3f3388348285aab0a3967aca5f29f0dd0c80a7a81b4a573a222d5ff915
formal_t0_v3_sample0701	701	175	1	seed059	train059	train	medium	seed059_medium	formal_t0_v3_seed059_medium	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed059_medium_workload_plan.json	835d9ece772fd0b13bf7071a9f0cd1d44aec84612bf6470d36b9f4d5a97ba722
formal_t0_v3_sample0702	702	175	2	seed059	train059	train	medium	seed059_medium	formal_t0_v3_seed059_medium	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed059_medium_workload_plan.json	835d9ece772fd0b13bf7071a9f0cd1d44aec84612bf6470d36b9f4d5a97ba722
formal_t0_v3_sample0703	703	175	3	seed059	train059	train	medium	seed059_medium	formal_t0_v3_seed059_medium	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed059_medium_workload_plan.json	835d9ece772fd0b13bf7071a9f0cd1d44aec84612bf6470d36b9f4d5a97ba722
formal_t0_v3_sample0704	704	175	4	seed059	train059	train	medium	seed059_medium	formal_t0_v3_seed059_medium	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed059_medium_workload_plan.json	835d9ece772fd0b13bf7071a9f0cd1d44aec84612bf6470d36b9f4d5a97ba722
formal_t0_v3_sample0705	705	176	1	seed059	train059	train	heavy	seed059_heavy	formal_t0_v3_seed059_heavy	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed059_heavy_workload_plan.json	df04b04beb98c33669a89f73ff97d6dee0a1c3e3ecaff4627c20cb12ca423642
formal_t0_v3_sample0706	706	176	2	seed059	train059	train	heavy	seed059_heavy	formal_t0_v3_seed059_heavy	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed059_heavy_workload_plan.json	df04b04beb98c33669a89f73ff97d6dee0a1c3e3ecaff4627c20cb12ca423642
formal_t0_v3_sample0707	707	176	3	seed059	train059	train	heavy	seed059_heavy	formal_t0_v3_seed059_heavy	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed059_heavy_workload_plan.json	df04b04beb98c33669a89f73ff97d6dee0a1c3e3ecaff4627c20cb12ca423642
formal_t0_v3_sample0708	708	176	4	seed059	train059	train	heavy	seed059_heavy	formal_t0_v3_seed059_heavy	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed059_heavy_workload_plan.json	df04b04beb98c33669a89f73ff97d6dee0a1c3e3ecaff4627c20cb12ca423642
formal_t0_v3_sample0709	709	177	1	seed060	train060	train	light	seed060_light	formal_t0_v3_seed060_light	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed060_light_workload_plan.json	918f3a01559e7f2c02935269f80fbe185552794bc9e089532ed522a85a0b5f68
formal_t0_v3_sample0710	710	177	2	seed060	train060	train	light	seed060_light	formal_t0_v3_seed060_light	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed060_light_workload_plan.json	918f3a01559e7f2c02935269f80fbe185552794bc9e089532ed522a85a0b5f68
formal_t0_v3_sample0711	711	177	3	seed060	train060	train	light	seed060_light	formal_t0_v3_seed060_light	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed060_light_workload_plan.json	918f3a01559e7f2c02935269f80fbe185552794bc9e089532ed522a85a0b5f68
formal_t0_v3_sample0712	712	177	4	seed060	train060	train	light	seed060_light	formal_t0_v3_seed060_light	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed060_light_workload_plan.json	918f3a01559e7f2c02935269f80fbe185552794bc9e089532ed522a85a0b5f68
formal_t0_v3_sample0713	713	178	1	seed060	train060	train	medium	seed060_medium	formal_t0_v3_seed060_medium	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed060_medium_workload_plan.json	9f1aa347812818b018f5f71799dc015c358b51d823885cfd02b788dad78584a8
formal_t0_v3_sample0714	714	178	2	seed060	train060	train	medium	seed060_medium	formal_t0_v3_seed060_medium	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed060_medium_workload_plan.json	9f1aa347812818b018f5f71799dc015c358b51d823885cfd02b788dad78584a8
formal_t0_v3_sample0715	715	178	3	seed060	train060	train	medium	seed060_medium	formal_t0_v3_seed060_medium	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed060_medium_workload_plan.json	9f1aa347812818b018f5f71799dc015c358b51d823885cfd02b788dad78584a8
formal_t0_v3_sample0716	716	178	4	seed060	train060	train	medium	seed060_medium	formal_t0_v3_seed060_medium	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed060_medium_workload_plan.json	9f1aa347812818b018f5f71799dc015c358b51d823885cfd02b788dad78584a8
formal_t0_v3_sample0717	717	179	1	seed060	train060	train	heavy	seed060_heavy	formal_t0_v3_seed060_heavy	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed060_heavy_workload_plan.json	ad92c2f6288c8a2e9aa4b653dfe27f8d0e1b15b828a1f5446015c117a3c9037c
formal_t0_v3_sample0718	718	179	2	seed060	train060	train	heavy	seed060_heavy	formal_t0_v3_seed060_heavy	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed060_heavy_workload_plan.json	ad92c2f6288c8a2e9aa4b653dfe27f8d0e1b15b828a1f5446015c117a3c9037c
formal_t0_v3_sample0719	719	179	3	seed060	train060	train	heavy	seed060_heavy	formal_t0_v3_seed060_heavy	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed060_heavy_workload_plan.json	ad92c2f6288c8a2e9aa4b653dfe27f8d0e1b15b828a1f5446015c117a3c9037c
formal_t0_v3_sample0720	720	179	4	seed060	train060	train	heavy	seed060_heavy	formal_t0_v3_seed060_heavy	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed060_heavy_workload_plan.json	ad92c2f6288c8a2e9aa4b653dfe27f8d0e1b15b828a1f5446015c117a3c9037c
formal_t0_v3_sample0721	721	180	1	seed061	val061	validation	light	seed061_light	formal_t0_v3_seed061_light	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed061_light_workload_plan.json	836cd1fbb80865e820feb680a394438947e9552c4c669698ff486024ce4cb6a5
formal_t0_v3_sample0722	722	180	2	seed061	val061	validation	light	seed061_light	formal_t0_v3_seed061_light	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed061_light_workload_plan.json	836cd1fbb80865e820feb680a394438947e9552c4c669698ff486024ce4cb6a5
formal_t0_v3_sample0723	723	180	3	seed061	val061	validation	light	seed061_light	formal_t0_v3_seed061_light	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed061_light_workload_plan.json	836cd1fbb80865e820feb680a394438947e9552c4c669698ff486024ce4cb6a5
formal_t0_v3_sample0724	724	180	4	seed061	val061	validation	light	seed061_light	formal_t0_v3_seed061_light	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed061_light_workload_plan.json	836cd1fbb80865e820feb680a394438947e9552c4c669698ff486024ce4cb6a5
formal_t0_v3_sample0725	725	181	1	seed061	val061	validation	medium	seed061_medium	formal_t0_v3_seed061_medium	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed061_medium_workload_plan.json	b18df5da1ae6e5a2e2f81bcb756c1da17e153e128083bd54833bf0724a4207a2
formal_t0_v3_sample0726	726	181	2	seed061	val061	validation	medium	seed061_medium	formal_t0_v3_seed061_medium	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed061_medium_workload_plan.json	b18df5da1ae6e5a2e2f81bcb756c1da17e153e128083bd54833bf0724a4207a2
formal_t0_v3_sample0727	727	181	3	seed061	val061	validation	medium	seed061_medium	formal_t0_v3_seed061_medium	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed061_medium_workload_plan.json	b18df5da1ae6e5a2e2f81bcb756c1da17e153e128083bd54833bf0724a4207a2
formal_t0_v3_sample0728	728	181	4	seed061	val061	validation	medium	seed061_medium	formal_t0_v3_seed061_medium	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed061_medium_workload_plan.json	b18df5da1ae6e5a2e2f81bcb756c1da17e153e128083bd54833bf0724a4207a2
formal_t0_v3_sample0729	729	182	1	seed061	val061	validation	heavy	seed061_heavy	formal_t0_v3_seed061_heavy	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed061_heavy_workload_plan.json	7aafc79d7bf4bf0932f66bf104b6e46c40e047ed5f384cd1598ccd2f8d6822c6
formal_t0_v3_sample0730	730	182	2	seed061	val061	validation	heavy	seed061_heavy	formal_t0_v3_seed061_heavy	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed061_heavy_workload_plan.json	7aafc79d7bf4bf0932f66bf104b6e46c40e047ed5f384cd1598ccd2f8d6822c6
formal_t0_v3_sample0731	731	182	3	seed061	val061	validation	heavy	seed061_heavy	formal_t0_v3_seed061_heavy	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed061_heavy_workload_plan.json	7aafc79d7bf4bf0932f66bf104b6e46c40e047ed5f384cd1598ccd2f8d6822c6
formal_t0_v3_sample0732	732	182	4	seed061	val061	validation	heavy	seed061_heavy	formal_t0_v3_seed061_heavy	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed061_heavy_workload_plan.json	7aafc79d7bf4bf0932f66bf104b6e46c40e047ed5f384cd1598ccd2f8d6822c6
formal_t0_v3_sample0733	733	183	1	seed062	val062	validation	light	seed062_light	formal_t0_v3_seed062_light	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed062_light_workload_plan.json	87dbd42bcf51adad154fe71363d66dcb8333a413fe0251f80bc35c2e72c69a52
formal_t0_v3_sample0734	734	183	2	seed062	val062	validation	light	seed062_light	formal_t0_v3_seed062_light	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed062_light_workload_plan.json	87dbd42bcf51adad154fe71363d66dcb8333a413fe0251f80bc35c2e72c69a52
formal_t0_v3_sample0735	735	183	3	seed062	val062	validation	light	seed062_light	formal_t0_v3_seed062_light	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed062_light_workload_plan.json	87dbd42bcf51adad154fe71363d66dcb8333a413fe0251f80bc35c2e72c69a52
formal_t0_v3_sample0736	736	183	4	seed062	val062	validation	light	seed062_light	formal_t0_v3_seed062_light	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed062_light_workload_plan.json	87dbd42bcf51adad154fe71363d66dcb8333a413fe0251f80bc35c2e72c69a52
formal_t0_v3_sample0737	737	184	1	seed062	val062	validation	medium	seed062_medium	formal_t0_v3_seed062_medium	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed062_medium_workload_plan.json	89864f30cfa676c4cfb1494e783e48f13c2741bc6e9393f4baa2922430f25b9c
formal_t0_v3_sample0738	738	184	2	seed062	val062	validation	medium	seed062_medium	formal_t0_v3_seed062_medium	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed062_medium_workload_plan.json	89864f30cfa676c4cfb1494e783e48f13c2741bc6e9393f4baa2922430f25b9c
formal_t0_v3_sample0739	739	184	3	seed062	val062	validation	medium	seed062_medium	formal_t0_v3_seed062_medium	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed062_medium_workload_plan.json	89864f30cfa676c4cfb1494e783e48f13c2741bc6e9393f4baa2922430f25b9c
formal_t0_v3_sample0740	740	184	4	seed062	val062	validation	medium	seed062_medium	formal_t0_v3_seed062_medium	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed062_medium_workload_plan.json	89864f30cfa676c4cfb1494e783e48f13c2741bc6e9393f4baa2922430f25b9c
formal_t0_v3_sample0741	741	185	1	seed062	val062	validation	heavy	seed062_heavy	formal_t0_v3_seed062_heavy	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed062_heavy_workload_plan.json	0e056ab3d56b675110e3a3a20d999877cfc7c2b966db0f3a711808395997d7d6
formal_t0_v3_sample0742	742	185	2	seed062	val062	validation	heavy	seed062_heavy	formal_t0_v3_seed062_heavy	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed062_heavy_workload_plan.json	0e056ab3d56b675110e3a3a20d999877cfc7c2b966db0f3a711808395997d7d6
formal_t0_v3_sample0743	743	185	3	seed062	val062	validation	heavy	seed062_heavy	formal_t0_v3_seed062_heavy	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed062_heavy_workload_plan.json	0e056ab3d56b675110e3a3a20d999877cfc7c2b966db0f3a711808395997d7d6
formal_t0_v3_sample0744	744	185	4	seed062	val062	validation	heavy	seed062_heavy	formal_t0_v3_seed062_heavy	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed062_heavy_workload_plan.json	0e056ab3d56b675110e3a3a20d999877cfc7c2b966db0f3a711808395997d7d6
formal_t0_v3_sample0745	745	186	1	seed063	val063	validation	light	seed063_light	formal_t0_v3_seed063_light	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed063_light_workload_plan.json	b87836075800df97c2802e6e62c295036c37ab5704fd63c7691561dbbb96ded6
formal_t0_v3_sample0746	746	186	2	seed063	val063	validation	light	seed063_light	formal_t0_v3_seed063_light	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed063_light_workload_plan.json	b87836075800df97c2802e6e62c295036c37ab5704fd63c7691561dbbb96ded6
formal_t0_v3_sample0747	747	186	3	seed063	val063	validation	light	seed063_light	formal_t0_v3_seed063_light	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed063_light_workload_plan.json	b87836075800df97c2802e6e62c295036c37ab5704fd63c7691561dbbb96ded6
formal_t0_v3_sample0748	748	186	4	seed063	val063	validation	light	seed063_light	formal_t0_v3_seed063_light	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed063_light_workload_plan.json	b87836075800df97c2802e6e62c295036c37ab5704fd63c7691561dbbb96ded6
formal_t0_v3_sample0749	749	187	1	seed063	val063	validation	medium	seed063_medium	formal_t0_v3_seed063_medium	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed063_medium_workload_plan.json	ef7a52f6d2596973555c9608122a36244a33c915919332e4974603b806c7b58e
formal_t0_v3_sample0750	750	187	2	seed063	val063	validation	medium	seed063_medium	formal_t0_v3_seed063_medium	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed063_medium_workload_plan.json	ef7a52f6d2596973555c9608122a36244a33c915919332e4974603b806c7b58e
formal_t0_v3_sample0751	751	187	3	seed063	val063	validation	medium	seed063_medium	formal_t0_v3_seed063_medium	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed063_medium_workload_plan.json	ef7a52f6d2596973555c9608122a36244a33c915919332e4974603b806c7b58e
formal_t0_v3_sample0752	752	187	4	seed063	val063	validation	medium	seed063_medium	formal_t0_v3_seed063_medium	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed063_medium_workload_plan.json	ef7a52f6d2596973555c9608122a36244a33c915919332e4974603b806c7b58e
formal_t0_v3_sample0753	753	188	1	seed063	val063	validation	heavy	seed063_heavy	formal_t0_v3_seed063_heavy	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed063_heavy_workload_plan.json	b316b463ad82f6f3a1f7a5a37bf7059ef5f7ff48a291b8e1abbc2da815aae3fc
formal_t0_v3_sample0754	754	188	2	seed063	val063	validation	heavy	seed063_heavy	formal_t0_v3_seed063_heavy	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed063_heavy_workload_plan.json	b316b463ad82f6f3a1f7a5a37bf7059ef5f7ff48a291b8e1abbc2da815aae3fc
formal_t0_v3_sample0755	755	188	3	seed063	val063	validation	heavy	seed063_heavy	formal_t0_v3_seed063_heavy	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed063_heavy_workload_plan.json	b316b463ad82f6f3a1f7a5a37bf7059ef5f7ff48a291b8e1abbc2da815aae3fc
formal_t0_v3_sample0756	756	188	4	seed063	val063	validation	heavy	seed063_heavy	formal_t0_v3_seed063_heavy	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed063_heavy_workload_plan.json	b316b463ad82f6f3a1f7a5a37bf7059ef5f7ff48a291b8e1abbc2da815aae3fc
formal_t0_v3_sample0757	757	189	1	seed064	val064	validation	light	seed064_light	formal_t0_v3_seed064_light	vless	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed064_light_workload_plan.json	309fa4d7c07943dd4295168fca0896f519613ab40a44403e4e15a69079e1d974
formal_t0_v3_sample0758	758	189	2	seed064	val064	validation	light	seed064_light	formal_t0_v3_seed064_light	shadowsocks	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed064_light_workload_plan.json	309fa4d7c07943dd4295168fca0896f519613ab40a44403e4e15a69079e1d974
formal_t0_v3_sample0759	759	189	3	seed064	val064	validation	light	seed064_light	formal_t0_v3_seed064_light	trojan	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed064_light_workload_plan.json	309fa4d7c07943dd4295168fca0896f519613ab40a44403e4e15a69079e1d974
formal_t0_v3_sample0760	760	189	4	seed064	val064	validation	light	seed064_light	formal_t0_v3_seed064_light	direct	/home/etip/datasets/plans/realistic_v1/t0_v3_r7/seed064_light_workload_plan.json	309fa4d7c07943dd4295168fca0896f519613ab40a44403e4e15a69079e1d974
