domain_id	rank	domain	https_url	rank_bucket	split	split_key_sha256	split_seed	source_list_id	source_sha256	final_pool_sha256
domain0012	34	fastly.net	https://fastly.net/	top_1_1000	train	4834ad9af45f794f05de808c47a3d521906c4b8e3c7a295a1b39864a38938352	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0100	295	steampowered.com	https://steampowered.com/	top_1_1000	train	48c934574b207ad57bd4a6b4c1739ec4d5bbecebacfa99087073713677b90f3b	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0266	702	kick.com	https://kick.com/	top_1_1000	train	4923a34a25b7fdf9fb6997c0347cf13870c5da34d974ca7724680b09fe1f105a	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0285	744	ted.com	https://ted.com/	top_1_1000	train	49767ed61f4d56726a233a2ff22aa3fd3ea613a11eb0543c042b6cd45f32857b	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0280	737	ring.com	https://ring.com/	top_1_1000	train	49b5800564cb6d42aafe3348a9523ccab051349fd3a70d545ec2b07c2237343a	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0282	740	asus.com	https://asus.com/	top_1_1000	train	49ca99511a9562f3e24b99ddf3f9f17518ce68b8ea070981a4adee4b25a4b3ae	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0025	91	qq.com	https://qq.com/	top_1_1000	train	4a9414eafb9028dce29fd0fb1bf1884fd8abed43cce77cb8bf76fe004b1452ee	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0164	452	go.com	https://go.com/	top_1_1000	train	4b48b8c7cb20c3b35eb7fb33fd0ebb96c5b073a2f687807e7a75973d18b65c20	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0326	857	onetag-sys.com	https://onetag-sys.com/	top_1_1000	train	4c715f5b82635319c7fac14ca4feddb28b1b3167b3f45f08b1e0ad0de61a37e7	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0141	387	amazontrust.com	https://amazontrust.com/	top_1_1000	train	4ce764196c8643b74bef602c13e55ea4952f08df0d031416595314ef0c8a9843	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0397	1107	typeform.com	https://typeform.com/	rank_1001_100000	train	4daf50e9449fb8cf807849ddee881dd33690162583b8c6402172b44857657de3	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0267	703	fifa.com	https://fifa.com/	top_1_1000	train	4dc39181dc828d7967384888967bb1f07fe7c6ae32d8de7d0ec9f7ff3358ef74	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0313	817	xbox.com	https://xbox.com/	top_1_1000	train	4de0cbb0649acc1a11ba432968391cb80ef98cb26d460457b24aa8d9068fcd83	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0346	917	epa.gov	https://epa.gov/	top_1_1000	train	4efa27bb497f26c1c20f67938747204c6e35e5949ad899bd180384284219a30d	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0115	329	name.com	https://name.com/	top_1_1000	train	4f3bf4de1665a120d4164ca5cad81cdc0f99bfa6f8c5ef5417ae8ecd88bc809c	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0300	790	visma.com	https://visma.com/	top_1_1000	train	4f4ddbc4f6a0735060d9636dce3f5c4c23ca374529747d59f31481d26d004560	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0144	392	yandex.com	https://yandex.com/	top_1_1000	train	4fce2fd56006c28e6b139c22ddd773fc79321d9987db0b330a5e469dd061d1bc	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0129	366	walmart.com	https://walmart.com/	top_1_1000	train	4feeb6cf5aca1f2f14a384dd9c624616fbc4848af3605e8d25448fb42e2222ea	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0043	123	criteo.com	https://criteo.com/	top_1_1000	train	5031fe843cbdf1091707e9ba5623c96746f346840d217c02ab3487db1934d706	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0411	1143	alipay.com	https://alipay.com/	rank_1001_100000	train	50a6bf63dffed8cff4da47ef0d78f528fab4fe2614c8dbebe5e5161a91ff0c32	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0083	262	meraki.com	https://meraki.com/	top_1_1000	train	50ce530b49850a2b3285de6fa8a20b339849ac4826db0062f2e30ff114218343	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0306	805	rakuten.com	https://rakuten.com/	top_1_1000	train	50dad5fd8a43ae5d68b332968a86705b2d1c429ac75cd11d8f68cc48aac08d56	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0007	21	office.com	https://office.com/	top_1_1000	train	5115818cd9c468fbbd69630406f9fdd1f712cfcb04ef4a031a849e99f7528d80	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0189	530	visualstudio.com	https://visualstudio.com/	top_1_1000	train	527432d2378acf6a3da65aeef3cfd2786b31fa9192019d126dabd662b13ab71e	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0177	487	npr.org	https://npr.org/	top_1_1000	train	5294a0832b24ba75b63fa571162b9c5c4be5703dffdf73f54abc4a2acdf3275c	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0376	1069	tbank.ru	https://tbank.ru/	rank_1001_100000	train	52c3a1cfb4544d9d0f4aa73687bda3a90057815a6703ad0240ca7923274d2750	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0159	442	intel.com	https://intel.com/	top_1_1000	train	5345fa5faa27109f73cf099a22a85823444298a3c08a70f473a4854574f9e559	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0423	1169	gismeteo.ru	https://gismeteo.ru/	rank_1001_100000	train	53c80940ebc6c50fab9d794e1cc8409bd5a8cbacfc36073e4bdf3b3fe5e09d00	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0444	1212	lequipe.fr	https://lequipe.fr/	rank_1001_100000	train	53d97278a33394185e5fc9f634150936a8b5bd066d30059386eed42fb39e7107	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0252	665	cbsnews.com	https://cbsnews.com/	top_1_1000	train	53f76ab1e37ac44e0c77cdc07d07858cb7e398447f533d4c04e1bceb31e8b9ce	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0135	377	plesk.com	https://plesk.com/	top_1_1000	train	5477811c07d1c375844b62a200085b78624429071a9a4a71ac04be897f210f8c	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0450	1220	lichess.org	https://lichess.org/	rank_1001_100000	train	5594af22d364e22f5ef3d8916de1c0fdb313361a8aca6f66a852c14307b680d6	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0430	1180	tabor.ru	https://tabor.ru/	rank_1001_100000	train	55f71d74cde2ab48cfc5cb8ef07026ea3164a144f63b354b2635ae18a0dcdd06	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0029	97	wordpress.com	https://wordpress.com/	top_1_1000	train	563ef562750016f2f6246d54a10e22b4170e2d66b0f6601e49d3a7e114bf0257	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0485	100076	salzburgerland.com	https://salzburgerland.com/	rank_100001_1000000	train	56412409ce57250c32444f5bc2387e1405087f1c9e13ebd30b2fe0dd180b6fd0	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0105	305	avast.com	https://avast.com/	top_1_1000	train	56a8643314a880ea8fd7b1654991533869de6b0941265d98d59854d7cd9e6b58	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0038	114	europa.eu	https://europa.eu/	top_1_1000	train	56cf1d11ec15d4b8685db460c92c3d8248edc83a4db399c18ef1776ec16d4361	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0325	854	agoda.com	https://agoda.com/	top_1_1000	train	570e7aa1826d7b871a3489f2552990adaa22f73fafd896507a104da27c8b0128	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0238	628	360.cn	https://360.cn/	top_1_1000	train	578c00b18ef8c5514d316cff34fc25f170a4102b3769d871b0f086982e62a5e5	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0410	1142	vivo.com	https://vivo.com/	rank_1001_100000	train	58266dbc812dc31401e562c7c8b96cd900722f61d4546b8987a5fe1e87a0bd16	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0368	1045	bidmachine.io	https://bidmachine.io/	rank_1001_100000	train	583f13896da1c768399d53700cbaa7ffb4b1a25fea5f4499e13f632a81ee3f08	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0082	260	launchpad.net	https://launchpad.net/	top_1_1000	train	5b17e7f0a9ab48eb67c70084c03a14d13881985add9a32de5d742b03f3f0bd54	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0024	85	windows.com	https://windows.com/	top_1_1000	train	5b43c4988aa768b622052eaa909d1370c00d52e11c2bc450062b5da0f83f2de1	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0419	1163	dafont.com	https://dafont.com/	rank_1001_100000	train	5bc8fefc2172745dd02149544452a0399e7bb1d42d74057d985677669a8553cb	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0380	1077	bfmtv.com	https://bfmtv.com/	rank_1001_100000	train	5c112d541a0989ff9ec7c1fff923ba2d8e81b2b2254c967264df8c41ff485ca6	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0193	540	jquery.com	https://jquery.com/	top_1_1000	train	5c80ea71ad81299393d884b0430962b2279fcffe442020e78c212238f346e2a1	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0111	321	datadoghq.com	https://datadoghq.com/	top_1_1000	train	5cbab7f4f388574accd3377307be5500e6791d8ea6a410a216ad7bdcb1d502c0	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0288	747	mlb.com	https://mlb.com/	top_1_1000	train	5d041da2798f24f3c32ba5038b6de2903c24be1303ee07cebeebf14ef995f879	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0188	526	firefox.com	https://firefox.com/	top_1_1000	train	5ede55af628036c04ab8ddc220a4ca5c0028763c0b2a86bc8acf23b9b5b33ebe	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0497	100102	msoms-anime.net	https://msoms-anime.net/	rank_100001_1000000	train	60f4264d95405792f7b948df1dbb4ae6904b1886ad0cf782d768df6816dccd78	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0384	1087	bund.de	https://bund.de/	rank_1001_100000	train	60f4b506c9938c941529214e8582ff2eaf24a10b3358a3aa89a39ab8f8d2222d	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0399	1115	gsmarena.com	https://gsmarena.com/	rank_1001_100000	train	60f53fdf7093828824696982a13df8caf6638113ecb3d9791c7d6ce380d629dc	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0374	1067	netgear.com	https://netgear.com/	rank_1001_100000	train	6179918ca4ec951f101b756fd43be2503448bd02f13630dfcc613999ee39359c	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0054	174	shopify.com	https://shopify.com/	top_1_1000	train	63077683ab7b5d3d85169ecf233184cb4271e0f638df8f09fac5d392dd63dae3	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0087	269	alidns.com	https://alidns.com/	top_1_1000	train	640ef700a6588ac041fa2e18bd808ae1419b7774ca5bba1b0755d9b6397f3079	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0229	616	webempresa.eu	https://webempresa.eu/	top_1_1000	train	65982dfa0b49585cfd7f7c24e76c095c4e92a683c5bfbfffbbe5e8c09839f685	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0381	1079	auvik.com	https://auvik.com/	rank_1001_100000	train	65bd971b4a88f78a4bcec986623645cc116703262f007bb13eeb6db2fdc856f0	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0311	811	mixpanel.com	https://mixpanel.com/	top_1_1000	train	6693002cba58f8fa49baf56b7689b766ce222ca45ab0ea7862019810fc456362	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0152	422	amazonalexa.com	https://amazonalexa.com/	top_1_1000	train	6712eeedc9ab672b7d682a2d3a979225a075ee45f0a04d719960bdf916865872	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0084	265	hcaptcha.com	https://hcaptcha.com/	top_1_1000	train	67554981c92da59ed31a2f54f12586fb0b3f9b16747d12d1a4b0b36fa8a958fa	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0215	589	ca.gov	https://ca.gov/	top_1_1000	train	67ced094c544ff8c38b9706f3686243f6227cd96e079bcc87a3aa20935c5fbf3	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0296	779	adjust.com	https://adjust.com/	top_1_1000	train	68a31e4b4711211374709baf2d47050db339d849c1375ae8a8a5736ef85e7335	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0184	512	supercell.com	https://supercell.com/	top_1_1000	train	68a94a2d350c7c99c648480785f0977d0e0d47997e1b1fad4c712da21b613889	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0059	191	cnn.com	https://cnn.com/	top_1_1000	train	69068dda75d34c184dca0d15b1b4ba2e67d74086d41a9abfb8e6ea4cb99d77a7	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0500	100111	ngs55.ru	https://ngs55.ru/	rank_100001_1000000	train	690a589bf081025d7e8998abf8ecd20969a154e86ea69fd73aca4341ff363097	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0085	266	ibm.com	https://ibm.com/	top_1_1000	train	6911cff7fdf30050a0d1501b4e20ef8b4a93455d24485041be5287ebfea187ab	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0354	1010	youronlinechoices.com	https://youronlinechoices.com/	rank_1001_100000	train	695ddcea0d04b05dd94457a5ba2dcdea5fe0ea4fcc097d9a9079e31348caf6f8	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0437	1195	ad.nl	https://ad.nl/	rank_1001_100000	train	6a1377a27a8f88162c38ea3e5b5dd576015a731b27c57f96f0d7e770a9c5a05e	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0140	386	live-video.net	https://live-video.net/	top_1_1000	train	6b79ac26873452b79b1413d435159d22d8f2cb7d8d9c121aba05301d4d7dc49f	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0151	418	huawei.com	https://huawei.com/	top_1_1000	train	6c693061d2af4cbdfd308969dbbe260bd0b2b2260141aace0a6d5b3c0c5e4a9c	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0279	736	cursor.sh	https://cursor.sh/	top_1_1000	train	6d2808e20f2a5ebc7ea8caf5ded6da7bc4812351f347fb2c5f205899e4f356ad	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0459	100018	ivao.aero	https://ivao.aero/	rank_100001_1000000	train	6d38e87b70546d921b15a1a00061164ab5b43b567e9a6b2e5178a6b0f46fca5c	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
domain0385	1089	crazygames.com	https://crazygames.com/	rank_1001_100000	train	6d3abc5e13c22502273bf751c858557911651aa0ac2382153ce9fc2b10af3349	proxytraffic-realistic-v1-formal-t0-domain-split-v3	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
