plan_id	seed	seed_assignment_id	split	intensity	pair_group_id	plan_path	plan_sha256	domain_ids	domain_split	browser_version	playwright_version	generator_git_head	final_pool_sha256
formal_t0_v3_seed041_medium	seed041	train041	train	medium	seed041_medium	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed041_medium_workload_plan.json	05203a20f9b2ecdad105cfbb7f06f52356fa4ed213353c53e3e86fc26e6a74e1	domain0211,domain0129,domain0285,domain0315	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed041_heavy	seed041	train041	train	heavy	seed041_heavy	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed041_heavy_workload_plan.json	6ddc74780ad31f804e448ec55d4f7545b16f750142fc5cdf3ab59ac626a5ec68	domain0218,domain0101,domain0399,domain0119,domain0053,domain0311	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed042_light	seed042	train042	train	light	seed042_light	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed042_light_workload_plan.json	920c06aa23a5f96a3b64cc6dfcd81e02be437049da8da02c7728ddaca1341010	domain0140,domain0135	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed042_medium	seed042	train042	train	medium	seed042_medium	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed042_medium_workload_plan.json	23d1a27009f8b36ffb3743d607427a8552d7d643f99598440232f3a5921ac42b	domain0202,domain0473,domain0427,domain0459	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed042_heavy	seed042	train042	train	heavy	seed042_heavy	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed042_heavy_workload_plan.json	386cb67f6a753a510b258bb1c9fdb2a0261b4ee79b2d0316ff859933f3e02713	domain0497,domain0102,domain0005,domain0365,domain0410,domain0039	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed043_light	seed043	train043	train	light	seed043_light	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed043_light_workload_plan.json	a3b0bbfdaf6358ca085043b10f9d86a765312f1d9bd92c8e5904e75186d0647f	domain0169,domain0476	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed043_medium	seed043	train043	train	medium	seed043_medium	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed043_medium_workload_plan.json	b3a78b0fa36acc563a840f36458cb41f1ab23d03fe7b04a6b8a40488d27dae0e	domain0353,domain0327,domain0080,domain0261	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed043_heavy	seed043	train043	train	heavy	seed043_heavy	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed043_heavy_workload_plan.json	6cf34cfc232ce919161c2d3ab8a3139ee6dfb25afe6514e80e3b84ffcaf7c274	domain0289,domain0497,domain0070,domain0346,domain0216,domain0480	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed044_light	seed044	train044	train	light	seed044_light	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed044_light_workload_plan.json	539fc5d736e4f29a7ce99bef8c3550c676ce8a5667fa51531e44b41a7ceac17f	domain0298,domain0024	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed044_medium	seed044	train044	train	medium	seed044_medium	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed044_medium_workload_plan.json	a093b31dc61019dfa855c0a91e7cdbe0b784c8f67bb48ac19574263fff5cd10b	domain0126,domain0257,domain0308,domain0371	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed044_heavy	seed044	train044	train	heavy	seed044_heavy	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed044_heavy_workload_plan.json	6e411e1d6244045fea8bb1b5acd4fa316bf840c2cef5fc48547f297ee8e69f7f	domain0488,domain0340,domain0053,domain0088,domain0459,domain0330	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed045_light	seed045	train045	train	light	seed045_light	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed045_light_workload_plan.json	c2ceab612b2991e850050938d213cea8ede10c77cdd713f9fcd148173517c799	domain0329,domain0312	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed045_medium	seed045	train045	train	medium	seed045_medium	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed045_medium_workload_plan.json	c0b3a9f787be2e6d859164aa5dddb3457684f3a12776222cfb21c24fea3ba568	domain0280,domain0242,domain0231,domain0266	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed045_heavy	seed045	train045	train	heavy	seed045_heavy	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed045_heavy_workload_plan.json	62139d6ca9328c3cc045eaf53a660d96accd3f8e233176c68f1456f4d841903e	domain0277,domain0360,domain0186,domain0311,domain0130,domain0405	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed046_light	seed046	train046	train	light	seed046_light	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed046_light_workload_plan.json	c4fcfdbaa081ebc4d35d89ce47af4ceced5e66248abce3f68d2878ea5d0fd48c	domain0456,domain0411	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed046_medium	seed046	train046	train	medium	seed046_medium	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed046_medium_workload_plan.json	5c0b745cc427388b2626465379d1e0597d702aae375bf944d3d33bbf8d162c7c	domain0128,domain0488,domain0325,domain0159	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed046_heavy	seed046	train046	train	heavy	seed046_heavy	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed046_heavy_workload_plan.json	334828a7f3fd7aaeaa2f85214c4a7cbb28486e79e9cdc2339f39191f67454351	domain0129,domain0337,domain0140,domain0315,domain0195,domain0025	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed047_light	seed047	train047	train	light	seed047_light	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed047_light_workload_plan.json	cd9c10892f8ff7115536fa5c83b321064c94841b21fb23b8b4863d0cffaf6129	domain0381,domain0303	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed047_medium	seed047	train047	train	medium	seed047_medium	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed047_medium_workload_plan.json	4048d3f27cf3fbb213f2403d21e70cf25c21a06d6686c319732448650b207331	domain0327,domain0478,domain0454,domain0499	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed047_heavy	seed047	train047	train	heavy	seed047_heavy	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed047_heavy_workload_plan.json	77b830b5afba99c9615dd0a00047ddc812217db8f5cad30b3e6aaa434b6f47c9	domain0445,domain0143,domain0087,domain0038,domain0379,domain0270	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed048_light	seed048	train048	train	light	seed048_light	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed048_light_workload_plan.json	f084eb3d3c01b3e12934cd6ac33f68905425fc05b778bb161b44caa008111b86	domain0237,domain0271	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed048_medium	seed048	train048	train	medium	seed048_medium	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed048_medium_workload_plan.json	366e959400c9c7adedb496a6d39af0edee3ba8831287e750ebb67a10395f4f1e	domain0115,domain0117,domain0187,domain0021	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed048_heavy	seed048	train048	train	heavy	seed048_heavy	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed048_heavy_workload_plan.json	f01684c054cc9316f48e31c09c2b423650f52af3d7b7f5fd6f212faaab05a7d1	domain0110,domain0054,domain0130,domain0429,domain0322,domain0364	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed049_light	seed049	train049	train	light	seed049_light	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed049_light_workload_plan.json	ba342291978d4b4e1c156a20757f8e7eb3406f19bb745da9154adc62b64c94ab	domain0220,domain0478	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed049_medium	seed049	train049	train	medium	seed049_medium	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed049_medium_workload_plan.json	df97a115e063a67b966de9fcb648f4818415bdc5f95fb1acac88ac16dcab9955	domain0029,domain0086,domain0275,domain0431	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed049_heavy	seed049	train049	train	heavy	seed049_heavy	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed049_heavy_workload_plan.json	91a4c6e1aaf80d40759dd1d3dc336903b7de06eb1e3b89f963985f95e0a24527	domain0003,domain0087,domain0021,domain0231,domain0182,domain0368	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed050_light	seed050	train050	train	light	seed050_light	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed050_light_workload_plan.json	398058cc81ca57cab5b04a3c48ee19852ae904f3510f2c4b60edee588cd95842	domain0270,domain0340	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed050_medium	seed050	train050	train	medium	seed050_medium	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed050_medium_workload_plan.json	1bd7d5803460bcf6d17bf72ffdb4cb1b7d642ce0fc6d91b1631f309859156a76	domain0263,domain0029,domain0083,domain0482	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed050_heavy	seed050	train050	train	heavy	seed050_heavy	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed050_heavy_workload_plan.json	3088ea9f69a50e21993509431014721f12d7f460b48b94b1fc1b298fcfcb0871	domain0092,domain0384,domain0149,domain0366,domain0129,domain0066	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed051_light	seed051	train051	train	light	seed051_light	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed051_light_workload_plan.json	b05f15b37b189f90b3ba0974d901496e236b50002ea357c41f16447f6ab7d4e7	domain0211,domain0478	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed051_medium	seed051	train051	train	medium	seed051_medium	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed051_medium_workload_plan.json	9dfc9dc10318edff23bc5d3659eb8aabbdc824e4d68f1916d2d64295cebf69b1	domain0101,domain0423,domain0408,domain0415	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed051_heavy	seed051	train051	train	heavy	seed051_heavy	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed051_heavy_workload_plan.json	6ad0668d65667a71fd9724e5113e64e385e1a425eba5a3e6316e757d75722f60	domain0158,domain0285,domain0408,domain0059,domain0003,domain0412	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed052_light	seed052	train052	train	light	seed052_light	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed052_light_workload_plan.json	8dff47edffc130ee80f7b005c57feadceb01bc7077247c2e2d4b398f00f1102b	domain0332,domain0207	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed052_medium	seed052	train052	train	medium	seed052_medium	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed052_medium_workload_plan.json	9e9b2574ebc98dc48252b39dd9ee54d867617f45aacc27161f50c9b75e04e1ed	domain0411,domain0077,domain0235,domain0048	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed052_heavy	seed052	train052	train	heavy	seed052_heavy	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed052_heavy_workload_plan.json	3b394613fbb295e2e623dd176911eab3ff1d384efabb937c49648be47929f34b	domain0051,domain0485,domain0080,domain0186,domain0141,domain0100	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed053_light	seed053	train053	train	light	seed053_light	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed053_light_workload_plan.json	65efb376742c56a237c31477375f1bc2bd92b8236f4cf390f11b745d65802ddb	domain0232,domain0210	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed053_medium	seed053	train053	train	medium	seed053_medium	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed053_medium_workload_plan.json	1ab42187908975059aa544cfa5778b8f639d0696b2e0c632061fc62c6536150a	domain0073,domain0044,domain0343,domain0180	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed053_heavy	seed053	train053	train	heavy	seed053_heavy	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed053_heavy_workload_plan.json	af27e22ca929c808f4bdbb16b59267edc50a714a784ec8791f40f027d689471b	domain0053,domain0197,domain0437,domain0158,domain0021,domain0080	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed054_light	seed054	train054	train	light	seed054_light	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed054_light_workload_plan.json	625badb47a628704828f08ef9b3809cdb25ae09c43a76db72fa7a23e4887ba62	domain0059,domain0245	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed054_medium	seed054	train054	train	medium	seed054_medium	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed054_medium_workload_plan.json	4f02a9a2e54d6ec55f07cccdc78be9c90c225dd04500b85aeb7501019e705a9a	domain0377,domain0120,domain0163,domain0475	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed054_heavy	seed054	train054	train	heavy	seed054_heavy	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed054_heavy_workload_plan.json	6244e22f7c6220d4a9a2bcd54740f2ec4bce00ae47b81bac32088948549d3e30	domain0144,domain0450,domain0360,domain0088,domain0143,domain0250	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed055_light	seed055	train055	train	light	seed055_light	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed055_light_workload_plan.json	45ce179bed50ab820ee29e5adc0d70c0d24a8c14365851a1d16c5c01b69f167f	domain0406,domain0100	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed055_medium	seed055	train055	train	medium	seed055_medium	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed055_medium_workload_plan.json	caa57dee1d0880d81b2a4d912df7562cb67f275f2280188b2d791c3dd361013d	domain0342,domain0373,domain0059,domain0358	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed055_heavy	seed055	train055	train	heavy	seed055_heavy	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed055_heavy_workload_plan.json	a246b74e1e2084346ad8fe82f8665b5c81d4bbb0805f0c82edc07352a0c7eb55	domain0310,domain0110,domain0007,domain0024,domain0210,domain0289	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed056_light	seed056	train056	train	light	seed056_light	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed056_light_workload_plan.json	bb96c627ff7a924f331de4978ca6936bdd1a948cde0d9ed55d99e5354ed636b0	domain0085,domain0474	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed056_medium	seed056	train056	train	medium	seed056_medium	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed056_medium_workload_plan.json	0fa38037acd5954a0e12ffa8dbcc353126d947a8d950e9ae98f0b1c93c5d7f6e	domain0461,domain0245,domain0388,domain0405	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed056_heavy	seed056	train056	train	heavy	seed056_heavy	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed056_heavy_workload_plan.json	26c6de793e7491d5528adf35e28c50cc3fb157cf2f79b321e21aeb0359f88664	domain0262,domain0054,domain0456,domain0003,domain0051,domain0411	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed057_light	seed057	train057	train	light	seed057_light	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed057_light_workload_plan.json	2a0b37ef095b22ddeb04361f8426d34ff821cbb20cc6fc19380aa65f7b58743c	domain0080,domain0359	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed057_medium	seed057	train057	train	medium	seed057_medium	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed057_medium_workload_plan.json	ef4bb865e39dbd39279a299fd1363ca0efedf48da983fc52a3b852512a3b9dfd	domain0235,domain0192,domain0084,domain0231	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed057_heavy	seed057	train057	train	heavy	seed057_heavy	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed057_heavy_workload_plan.json	e6732cb054ddede44ea1a5286b579ad266829d46283eb0e2715ca7b37d05ff78	domain0437,domain0141,domain0254,domain0379,domain0427,domain0193	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed058_light	seed058	train058	train	light	seed058_light	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed058_light_workload_plan.json	62e5edf50c64c7ee4fb8c5c0d4d53feebb8b63bd5a4e5a367b7088e9c8299c33	domain0438,domain0052	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed058_medium	seed058	train058	train	medium	seed058_medium	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed058_medium_workload_plan.json	3628dd4d383626953d9caecd019bf3333616b483426311f1bfd9fab9624f9312	domain0308,domain0163,domain0499,domain0266	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed058_heavy	seed058	train058	train	heavy	seed058_heavy	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed058_heavy_workload_plan.json	b8ed8d66af20ba94b98f6c5c056201267f8c654bd848119e797717b2119582a2	domain0444,domain0332,domain0462,domain0467,domain0153,domain0231	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed059_light	seed059	train059	train	light	seed059_light	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed059_light_workload_plan.json	4089aa2832a1d1a34cf0bf205aa3ebc4d57ecf258158a9252a68bc1a68f17a5f	domain0332,domain0382	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed059_medium	seed059	train059	train	medium	seed059_medium	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed059_medium_workload_plan.json	14673a59e63e7f9c1ae9fb4a7cdfd45ffe4433a5feb5cb4a8ff6802c1e0c4bbc	domain0466,domain0119,domain0311,domain0348	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed059_heavy	seed059	train059	train	heavy	seed059_heavy	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed059_heavy_workload_plan.json	45149e08ea36a9130de34e2f4684aaa93e00ca38f25215dfeba5f34f8983e557	domain0371,domain0169,domain0263,domain0397,domain0097,domain0245	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed060_light	seed060	train060	train	light	seed060_light	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed060_light_workload_plan.json	1d5a682a86c892769dbb71530ca3c0b474b953165574da3f9381530e14227345	domain0305,domain0071	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed060_medium	seed060	train060	train	medium	seed060_medium	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed060_medium_workload_plan.json	ef28b3221b37389f88d0ff98ad20d8066e471cc44b22c3a93bb65328e57d3ba5	domain0385,domain0001,domain0312,domain0229	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed060_heavy	seed060	train060	train	heavy	seed060_heavy	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed060_heavy_workload_plan.json	1e77fa70744c443b1724e2544de328bf5776bd61e0c0a7af1e0342fa45bf7647	domain0182,domain0091,domain0129,domain0466,domain0454,domain0082	train	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
formal_t0_v3_seed061_light	seed061	val061	validation	light	seed061_light	/home/etip/datasets/plans/realistic_v1/t0_v3_r2/seed061_light_workload_plan.json	7f2441f9bc58a4d6309e4a765029966515040dfbc7eb7807092be0d21c836fc5	domain0148,domain0132	validation	151.0.7922.34	1.62.0	a452020234e2ea2c2d0fde23fc3b9fd05ae41839	ead6f94c28ec666880ac1a16154b8faebef78e44e76d40001092b10f4040c14a
